direction,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,pnl,fees,r_value,win
long,2024-05-02 08:52:00+00:00,2315.16,2024-05-02 09:01:00+00:00,2314.1385714285716,stop_loss,49.58891239217132,-66.72086363412095,16.069331690704267,1.0214285714282596,False
long,2024-05-02 09:05:00+00:00,2314.35,2024-05-02 09:44:00+00:00,2314.35,stop_be,20.79253207654733,18.420235159566122,6.738728653056906,2.4200000000000728,True
short,2024-05-02 12:51:00+00:00,2301.28,2024-05-02 13:03:00+00:00,2297.9842857142853,full_2r,30.59126151774964,65.76446809181057,9.850575109755255,1.6478571428574469,True
short,2024-05-03 10:48:00+00:00,2300.8,2024-05-03 11:03:00+00:00,2300.8,stop_be,42.71460709447703,11.612313910125236,13.757111660626235,1.1878571428569558,True
long,2024-05-08 07:47:00+00:00,2318.07,2024-05-08 08:31:00+00:00,2320.4871428571428,full_2r,42.030542432318164,62.54987186129396,13.645497205286386,1.2085714285713038,True
short,2024-05-09 13:35:00+00:00,2310.01,2024-05-09 13:41:00+00:00,2312.2735714285714,stop_loss,22.579213284478755,-58.415388933803996,7.305726863443953,2.26357142857114,False
long,2024-05-10 08:40:00+00:00,2355.23,2024-05-10 09:12:00+00:00,2359.378571428572,full_2r,24.498835804394222,68.14298681487665,8.083390873659875,2.0742857142859066,True
long,2024-05-10 14:55:00+00:00,2372.49,2024-05-10 15:19:00+00:00,2372.49,stop_be,25.551773130103165,17.09037381669922,8.488776213183474,2.002142857142644,True
short,2024-05-13 13:43:00+00:00,2342.74,2024-05-13 14:11:00+00:00,2338.4985714285704,full_2r,24.163439777828906,68.94579652051034,7.919831372762994,2.120714285714712,True
short,2024-05-13 15:22:00+00:00,2348.11,2024-05-13 15:54:00+00:00,2348.11,stop_be,18.52844363161567,19.70509072394099,6.08914973178473,2.784285714285488,True
long,2024-05-15 07:12:00+00:00,2360.51,2024-05-15 07:32:00+00:00,2359.1778571428576,stop_loss,38.799897539471914,-64.50564473435142,12.818638369280285,1.3321428571425713,False
long,2024-05-15 08:19:00+00:00,2356.4,2024-05-15 08:57:00+00:00,2358.922857142858,full_2r,40.69496626414911,63.57019309944302,13.430496638959422,1.2614285714289508,True
long,2024-05-15 08:11:00+00:00,2356.67,2024-05-15 09:00:00+00:00,2359.431428571429,full_2r,37.20138096117395,64.76733095612644,12.279386255972621,1.3807142857144754,True
long,2024-05-17 12:32:00+00:00,2382.42,2024-05-17 12:39:00+00:00,2382.42,stop_be,45.61944365059915,10.785408173148495,15.217674707690117,1.1399999999998727,True
long,2024-05-20 07:03:00+00:00,2438.3,2024-05-20 07:32:00+00:00,2435.9035714285715,stop_loss,21.72403276410009,-59.472207868465524,7.412115065922556,2.3964285714287143,False
long,2024-05-20 13:00:00+00:00,2442.58,2024-05-20 13:05:00+00:00,2440.159285714286,stop_loss,21.38324711374739,-59.0713492148908,7.30861745169017,2.4207142857139843,False
short,2024-05-23 07:36:00+00:00,2372.7,2024-05-23 08:20:00+00:00,2372.7,stop_be,40.23133725514792,12.371523719948172,13.362163788614925,1.2792857142858338,True
short,2024-05-24 07:42:00+00:00,2332.9,2024-05-24 07:52:00+00:00,2334.3271428571425,stop_loss,36.10656941443486,-63.32546189218133,11.796229256455412,1.4271428571423712,False
short,2024-05-24 14:14:00+00:00,2340.73,2024-05-24 14:25:00+00:00,2340.73,stop_be,29.98646903253017,15.78146323212692,9.824839431005588,1.7078571428569376,True
long,2024-05-27 09:55:00+00:00,2342.5,2024-05-27 10:00:00+00:00,2340.9392857142857,stop_loss,32.85466634305489,-62.04784556888982,10.77109845490687,1.5607142857143117,False
long,2024-05-27 08:39:00+00:00,2342.36,2024-05-27 10:04:00+00:00,2339.512142857143,stop_loss,18.010563757058645,-57.19413361361841,5.902620971192775,2.847857142857265,False
long,2024-05-27 14:22:00+00:00,2345.22,2024-05-27 16:04:00+00:00,2345.22,stop_be,19.813909504501485,18.84036027891985,6.507291094336702,2.558571428571213,True
long,2024-05-29 08:46:00+00:00,2358.5,2024-05-29 09:00:00+00:00,2356.1742857142854,stop_loss,21.838239056222346,-57.996717436563394,7.207212888655702,2.325714285714639,False
short,2024-05-31 07:45:00+00:00,2342.5,2024-05-31 07:53:00+00:00,2343.2628571428572,stop_loss,66.19787391854577,-72.2126486787792,21.71312771805433,0.7628571428572286,False
short,2024-06-04 14:58:00+00:00,2327.67,2024-06-04 15:02:00+00:00,2328.809285714286,stop_loss,44.008677620218286,-64.4832424184467,14.344784701115703,1.1392857142859611,False
long,2024-06-05 14:51:00+00:00,2333.76,2024-06-05 14:55:00+00:00,2331.862857142857,stop_loss,26.25845561269805,-58.39188505423,8.575843548991262,1.8971428571430806,False
long,2024-06-05 15:19:00+00:00,2334.49,2024-06-05 15:53:00+00:00,2342.1328571428567,full_2r,12.959572880739627,70.04536403012291,4.2407590898284955,3.8214285714284415,True
long,2024-06-06 09:40:00+00:00,2364.5,2024-06-06 10:41:00+00:00,2364.5,stop_be,23.54942072855888,17.13984410547276,7.797310344586348,2.117857142856792,True
long,2024-06-06 14:31:00+00:00,2360.45,2024-06-06 14:42:00+00:00,2360.45,stop_be,55.511120134073096,6.633884167172375,18.34611989315042,0.8999999999996362,True
short,2024-06-10 15:02:00+00:00,2304.52,2024-06-10 15:19:00+00:00,2307.7921428571426,stop_loss,15.278421427216545,-54.92599694855223,4.932819407070774,3.272142857142626,False
short,2024-06-11 11:01:00+00:00,2303.78,2024-06-11 11:08:00+00:00,2305.5285714285715,stop_loss,28.433809877222465,-58.892761807720326,9.174214250981631,1.7485714285712675,False
long,2024-06-12 11:31:00+00:00,2312.94,2024-06-12 11:35:00+00:00,2312.2935714285713,stop_loss,76.45714612902192,-74.17833488131015,24.754251133610055,0.6464285714287143,False
long,2024-06-12 14:01:00+00:00,2314.17,2024-06-12 14:28:00+00:00,2312.53,stop_loss,29.910482971522782,-58.74027028279767,9.687078209504111,1.6399999999998727,False
short,2024-06-18 08:24:00+00:00,2320.69,2024-06-18 08:34:00+00:00,2321.545,stop_loss,57.02864411915616,-67.29131646315392,18.53182574127436,0.8550000000000182,False
long,2024-06-19 08:27:00+00:00,2328.35,2024-06-19 08:30:00+00:00,2327.8607142857145,stop_loss,83.18858271233069,-67.81703502199191,27.114049909197824,0.48928571428541545,False
long,2024-06-20 11:07:00+00:00,2336.87,2024-06-20 11:13:00+00:00,2334.79,stop_loss,23.11728315598823,-55.64367505644911,7.559726091995277,2.0799999999999272,False
short,2024-06-24 13:56:00+00:00,2324.98,2024-06-24 14:34:00+00:00,2326.7414285714285,stop_loss,27.128740910376372,-56.619013526025256,8.833674179607208,1.761428571428496,False
short,2024-06-24 13:14:00+00:00,2325.97,2024-06-24 14:44:00+00:00,2327.878571428572,stop_loss,25.047912733839475,-55.96557409172683,8.159843502555244,1.9085714285720314,False
short,2024-06-27 07:08:00+00:00,2300.59,2024-06-27 07:18:00+00:00,2299.4742857142865,full_2r,82.14033382929219,42.28269700042245,26.451160914552336,0.5578571428568466,True
short,2024-06-27 08:33:00+00:00,2298.58,2024-06-27 08:37:00+00:00,2299.412142857143,stop_loss,57.026531837343725,-65.80874930865988,18.354528172574938,0.832142857143026,False
long,2024-06-28 07:14:00+00:00,2320.88,2024-06-28 07:18:00+00:00,2319.912857142857,stop_loss,48.72618046184039,-62.95414510656304,15.82896771702139,0.9671428571432443,False
long,2024-07-01 13:23:00+00:00,2328.71,2024-07-01 13:41:00+00:00,2331.2357142857145,full_2r,37.06706410045697,58.12611290552101,12.089497090492241,1.2628571428572286,True
long,2024-07-01 14:50:00+00:00,2336.97,2024-07-01 15:12:00+00:00,2335.33,stop_loss,28.72014465154884,-56.49427645841666,9.393239229880212,1.6399999999998727,False
short,2024-07-02 08:34:00+00:00,2328.06,2024-07-02 08:38:00+00:00,2329.362857142857,stop_loss,35.93530273286163,-58.53417886909081,11.715613022846455,1.3028571428571922,False
long,2024-07-03 08:32:00+00:00,2334.22,2024-07-03 08:46:00+00:00,2332.892857142857,stop_loss,35.05718672371126,-57.97900423444325,11.453109282544347,1.327142857142917,False
long,2024-07-03 14:26:00+00:00,2344.14,2024-07-03 15:20:00+00:00,2349.1199999999994,full_2r,18.5686746709762,63.2552848900462,6.098715006043826,2.4899999999997817,True
long,2024-07-04 15:36:00+00:00,2357.5,2024-07-04 15:50:00+00:00,2357.5,stop_be,48.20501989440269,7.364442031768423,15.911696145820036,0.9657142857145118,True
short,2024-07-08 15:01:00+00:00,2375.23,2024-07-08 15:19:00+00:00,2376.269285714286,stop_loss,44.82799861955248,-61.49911280479208,14.910014239456322,1.039285714286052,False
long,2024-07-10 08:30:00+00:00,2368.64,2024-07-10 08:49:00+00:00,2368.64,stop_be,34.649328450188726,11.649131696915154,11.491669803740749,1.335714285713948,True
long,2024-07-16 09:08:00+00:00,2430.73,2024-07-16 09:10:00+00:00,2428.3278571428573,stop_loss,19.291046126588828,-52.90139030756985,6.5615416477734705,2.402142857142735,False
long,2024-07-18 15:02:00+00:00,2465.23,2024-07-18 15:28:00+00:00,2465.23,stop_be,20.701373039649898,15.89134779697443,7.146323057154845,2.22571428571473,True
long,2024-07-23 14:36:00+00:00,2408.64,2024-07-23 14:38:00+00:00,2407.1642857142856,stop_loss,31.276242897454615,-56.698216968305616,10.543418521062204,1.4757142857142753,False
long,2024-07-29 14:31:00+00:00,2390.63,2024-07-29 14:33:00+00:00,2389.450714285714,stop_loss,38.89753501353796,-58.88664234900452,13.015334986602628,1.1792857142859248,False
long,2024-07-30 13:47:00+00:00,2389.45,2024-07-30 14:38:00+00:00,2389.45,stop_be,19.80988010273981,16.159981363124327,6.628455712204102,2.3007142857140934,True
long,2024-07-31 07:01:00+00:00,2416.93,2024-07-31 07:12:00+00:00,2414.804285714286,stop_loss,21.478744516287875,-52.92224509801368,7.264571040541208,2.1257142857139115,False
long,2024-08-01 11:01:00+00:00,2440.94,2024-08-01 11:26:00+00:00,2438.812142857143,stop_loss,21.332758632017228,-52.67996305731723,7.286900225334819,2.1278571428570103,False
long,2024-08-02 08:39:00+00:00,2459.3,2024-08-02 08:48:00+00:00,2463.0142857142864,full_2r,24.300587778217427,59.32301493721116,8.371479587832571,1.857142857143117,True
long,2024-08-06 13:55:00+00:00,2412.61,2024-08-06 14:01:00+00:00,2411.0271428571427,stop_loss,28.698912151590527,-55.11659779436232,9.690319702980439,1.5828571428573923,False
long,2024-08-08 12:33:00+00:00,2395.95,2024-08-08 12:38:00+00:00,2394.842142857143,stop_loss,40.754979460593574,-58.818099579158186,13.667404476748114,1.1078571428570285,False
long,2024-08-09 12:45:00+00:00,2424.43,2024-08-09 12:48:00+00:00,2423.0621428571426,stop_loss,32.793340180843465,-55.984186725041894,11.127582120527606,1.3678571428572468,False
long,2024-08-09 14:56:00+00:00,2425.99,2024-08-09 15:10:00+00:00,2425.99,stop_be,28.87892509914312,12.478383961338231,9.80995787410631,1.5435714285713402,True
long,2024-08-13 09:46:00+00:00,2464.12,2024-08-13 10:12:00+00:00,2461.9128571428573,stop_loss,20.224823892227242,-51.613045882308526,6.9739702916127495,2.2071428571425713,False
long,2024-08-16 09:12:00+00:00,2455.42,2024-08-16 09:31:00+00:00,2457.7685714285717,full_2r,37.79404775291518,53.57481903315359,12.996696508772754,1.1742857142858156,True
long,2024-08-21 07:33:00+00:00,2516.82,2024-08-21 07:38:00+00:00,2515.5628571428574,stop_loss,35.51615809036089,-57.160047815235544,12.511163358785542,1.2571428571427532,False
short,2024-08-21 13:28:00+00:00,2507.09,2024-08-21 13:33:00+00:00,2508.3064285714286,stop_loss,36.469945921509634,-57.1668707741191,12.80378655674528,1.2164285714284233,False
short,2024-08-22 08:31:00+00:00,2502.36,2024-08-22 08:54:00+00:00,2504.216428571429,stop_loss,23.74303570946462,-52.39824246830469,8.320992604801468,1.8564285714287507,False
long,2024-08-23 08:47:00+00:00,2493.12,2024-08-23 08:54:00+00:00,2491.56,stop_loss,28.08670426356618,-53.61548496175762,9.800226310595914,1.5599999999999454,False
long,2024-08-23 10:01:00+00:00,2493.29,2024-08-23 10:23:00+00:00,2491.9228571428566,stop_loss,31.852692642044293,-54.662652928914646,11.11547170256172,1.3671428571433353,False
long,2024-08-29 13:11:00+00:00,2522.07,2024-08-29 14:01:00+00:00,2522.07,stop_be,24.117601571009796,13.119740280287985,8.517193700566196,1.7942857142861612,True
short,2024-08-30 08:38:00+00:00,2515.32,2024-08-30 09:09:00+00:00,2515.32,stop_be,28.660960476321094,11.578442018146108,10.091291313408789,1.5121428571424076,True
short,2024-09-02 08:21:00+00:00,2496.98,2024-09-02 09:09:00+00:00,2499.0364285714286,stop_loss,21.10326586400862,-50.77761727991737,7.3802584067168375,2.056428571428569,False
short,2024-09-04 11:31:00+00:00,2480.15,2024-09-04 11:54:00+00:00,2475.2171428571432,full_2r,17.492284709390372,58.6460476555548,6.06915852464662,2.4664285714284233,True
short,2024-09-04 13:28:00+00:00,2484.09,2024-09-04 13:31:00+00:00,2486.1549999999997,stop_loss,21.03472204604704,-50.75504157038158,7.3183405453028545,2.0649999999996,False
