entry_ts,exit_ts,dir,entry,exit,pnl,win,exit_reason,qty
2012-07-26 20:10:00,2012-07-27 02:10:00,long,0.80141,0.799515867563763,-5.441503592207863,False,stop,2872.8210805673625
2012-07-26 18:55:00,2012-07-27 02:15:00,long,0.80122,0.7993500010351112,-5.098839969049106,False,stop,2726.6538991652633
2012-07-27 03:05:00,2012-07-30 03:05:00,long,0.7995,0.8073670852219279,24.37453970057005,True,stop,3098.293588155233
2012-07-27 04:05:00,2012-07-30 03:05:00,long,0.79959,0.8074042738590043,24.529548060088704,True,stop,3139.0694135736967
2012-07-30 09:50:00,2012-07-31 09:05:00,long,0.80896,0.8085001996778718,-1.7161733563844515,False,stop,3732.4318270178746
2012-07-30 11:30:00,2012-07-31 09:05:00,long,0.80911,0.8085001996778718,-2.2760381304370707,False,stop,3732.4318270178746
2012-07-31 09:35:00,2012-07-31 15:10:00,long,0.80937,0.808270881211606,-4.920721288897528,False,stop,4476.969496706695
2012-07-31 10:35:00,2012-07-31 15:10:00,long,0.80951,0.808270881211606,-5.547497018436097,False,stop,4476.969496706695
2012-07-31 15:30:00,2012-07-31 21:00:00,long,0.80924,0.8098046303833918,2.5400462179215473,True,stop,4498.599956068724
2012-07-31 16:30:00,2012-07-31 21:00:00,long,0.80958,0.8096181463322729,0.15687038873645834,True,stop,4112.332153298652
2012-07-31 21:25:00,2012-08-01 03:05:00,long,0.81012,0.8087331934879699,-5.77264417402277,False,stop,4162.544755845288
2012-08-01 02:25:00,2012-08-01 03:05:00,long,0.80914,0.8087143676895739,-1.7563120712707128,False,stop,4126.359837468097
2012-08-01 03:30:00,2012-08-01 10:35:00,long,0.80911,0.8118943676895739,11.472094067429502,True,stop,4120.179281776208
2012-08-01 04:30:00,2012-08-01 10:35:00,long,0.80973,0.811883385330964,8.82756725082019,True,stop,4099.390445307798
2012-08-01 10:45:00,2012-08-01 14:15:00,long,0.81321,0.8112312006201687,-7.953981700383499,False,stop,4019.599855070601
2012-08-01 11:55:00,2012-08-01 14:20:00,long,0.81313,0.8111912006201688,-7.793197706180515,False,stop,4019.599855070601
2012-08-01 14:45:00,2012-08-01 20:10:00,long,0.81195,0.8106347738708131,-5.231604676128977,False,stop,3977.7225832361755
2012-08-01 16:00:00,2012-08-01 20:10:00,long,0.81164,0.8106493373547046,-3.9663083256696745,False,stop,4003.692220056149
