entry_ts,exit_ts,dir,entry,exit,entry_price,exit_price,entry_signal_price,exit_signal_price,stop_price,stop_price_initial,stop_price_exit,initial_risk_price,r_value,fees,pnl,win,exit_reason,qty,be_triggered,confidence_mult,regime,_week
2025-11-03 10:10:00,2025-11-03 17:00:00,long,25916.45,25982.623651348946,25916.45,25982.623651348946,25916.45,25982.623651348946,25982.623651348946,25694.963096279276,25982.623651348946,221.4869037207245,0.2987700411956823,0.0,263.51517633459173,True,stop,3.9821767571058024,True,1.5,bear,2025-11-03/2025-11-09
2025-11-03 10:30:00,2025-11-03 17:00:00,long,25931.55,25982.623651348946,25931.55,25982.623651348946,25931.55,25982.623651348946,25982.623651348946,25710.063096279275,25982.623651348946,221.4869037207245,0.2305944527236961,0.0,135.58953820153332,True,stop,2.654784504737202,False,1.0,bear,2025-11-03/2025-11-09
2025-11-06 15:20:00,2025-11-06 17:20:00,long,25685.15,25563.750834904247,25685.15,25563.750834904247,25685.15,25563.750834904247,25563.750834904247,25443.08906544547,25563.750834904247,242.06093455453083,-0.5015231611790942,0.0,-370.72120617642844,False,stop,3.053737691556778,False,1.5,bear,2025-11-03/2025-11-09
2025-11-06 15:40:00,2025-11-06 17:40:00,long,25678.35,25539.250834904247,25678.35,25539.250834904247,25678.35,25539.250834904247,25539.250834904247,25436.289065445468,25539.250834904247,242.06093455453083,-0.574645245221985,0.0,-283.18157554464966,False,stop,2.0358251277045185,False,1.0,bear,2025-11-03/2025-11-09
2025-11-17 08:00:00,2025-11-17 16:35:00,short,25164.55,25086.34682918718,25164.55,25086.34682918718,25164.55,25086.34682918718,25086.34682918718,25496.419054725964,25086.34682918718,331.8690547259648,0.23564466074546983,0.0,345.13677340973226,True,stop,4.413334776870127,False,1.5,bear,2025-11-17/2025-11-23
2025-11-17 11:00:00,2025-11-17 16:35:00,short,25225.05,25076.80591862889,25225.05,25076.80591862889,25225.05,25076.80591862889,25076.80591862889,25539.029847429167,25076.80591862889,313.9798474291674,0.472145211181282,0.0,553.221700003562,True,stop,3.7318299313322267,True,1.0,bear,2025-11-17/2025-11-23
2025-11-17 08:20:00,2025-11-17 18:40:00,short,25171.35,25041.70591862889,25171.35,25041.70591862889,25171.35,25041.70591862889,25041.70591862889,25485.329847429166,25041.70591862889,313.9798474291674,0.4129057403926408,0.0,403.17471940064536,True,stop,3.109858276110189,True,1.0,bear,2025-11-17/2025-11-23
2025-12-01 08:00:00,2025-12-01 14:10:00,long,25187.75,25206.50838673787,25187.75,25206.50838673787,25187.75,25206.50838673787,25206.50838673787,25033.546975133508,25206.50838673787,154.20302486649234,0.1216473331448044,0.0,90.74778149511971,True,stop,4.837717803946951,False,1.5,bear,2025-12-01/2025-12-07
2025-12-01 08:20:00,2025-12-01 14:10:00,long,25208.15,25205.740601839487,25208.15,25205.740601839487,25208.15,25205.740601839487,25205.740601839487,25052.50737844904,25205.740601839487,155.64262155096003,-0.015480323683225845,0.0,-7.6987851946680355,False,stop,3.195314631195476,False,1.0,bear,2025-12-01/2025-12-07
2025-12-01 08:40:00,2025-12-01 14:10:00,long,25218.05,25205.740601839487,25218.05,25205.740601839487,25218.05,25205.740601839487,25205.740601839487,25062.40737844904,25205.740601839487,155.64262155096003,-0.07908757921095665,0.0,-39.33240004349627,False,stop,3.195314631195476,False,1.0,bear,2025-12-01/2025-12-07
2025-12-01 15:40:00,2025-12-01 17:35:00,long,25204.25,25228.973854927557,25204.25,25228.973854927557,25204.25,25228.973854927557,25228.973854927557,25044.919727989167,25228.973854927557,159.33027201083314,0.15517361902122465,0.0,115.82930805115627,True,stop,4.68492103640575,False,1.5,bear,2025-12-01/2025-12-07
