entry_ts,exit_ts,dir,entry,exit,entry_price,exit_price,entry_signal_price,exit_signal_price,stop_price,stop_price_initial,stop_price_exit,initial_risk_price,r_value,fees,pnl,win,exit_reason,qty,be_triggered,confidence_mult,regime,_week
2011-09-08 08:35:00,2011-09-09 11:20:00,short,1835.57,1882.0194128777707,1835.57,1882.0194128777707,1835.57,1882.0194128777707,1882.0194128777707,1882.0194128777707,1882.0194128777707,46.44941287777078,-1.0,0.0,-8.75,False,stop,0.18837697740174178,False,0.5,bull,2011-09-05/2011-09-11
2011-09-08 09:00:00,2011-09-09 11:25:00,short,1836.55,1882.9994128777707,1836.55,1882.9994128777707,1836.55,1882.9994128777707,1882.9994128777707,1882.9994128777707,1882.9994128777707,46.44941287777078,-1.0,0.0,-8.75,False,stop,0.18837697740174178,False,0.5,bull,2011-09-05/2011-09-11
2011-09-09 12:55:00,2011-09-12 21:05:00,short,1873.01,1804.0492062242702,1873.01,1804.0492062242702,1873.01,1804.0492062242702,1873.01,1926.056764442869,1873.01,53.04676444286906,1.300000000000001,0.0,11.335187500000007,True,tp,0.16437147659384008,True,0.5,bull,2011-09-05/2011-09-11
2011-09-08 09:20:00,2011-09-13 20:55:00,short,1840.02,1840.02,1840.02,1840.02,1840.02,1840.02,1840.02,1886.4694128777708,1840.02,46.44941287777078,0.0,0.0,0.0,False,stop,0.18837697740174178,True,0.5,bull,2011-09-05/2011-09-11
2011-09-13 03:00:00,2011-09-15 15:35:00,long,1826.08,1780.7856972088885,1826.08,1780.7856972088885,1826.08,1780.7856972088885,1780.7856972088885,1780.7856972088885,1780.7856972088885,45.29430279111148,-1.0,0.0,-8.739211578125,False,stop,0.19294284357192878,False,0.5,bull,2011-09-12/2011-09-18
2011-09-14 03:00:00,2011-09-15 15:35:00,short,1836.74,1781.6613194207412,1836.74,1781.6613194207412,1836.74,1781.6613194207412,1836.74,1879.1082158301992,1836.74,42.36821583019923,1.2999999999999963,0.0,5.680487525781233,True,tp,0.10313405234184844,True,0.5,bull,2011-09-12/2011-09-18
2011-09-09 13:30:00,2011-09-15 18:00:00,long,1827.03,1773.983235557131,1827.03,1773.983235557131,1827.03,1773.983235557131,1773.983235557131,1773.983235557131,1773.983235557131,53.04676444286906,-1.0,0.0,-52.31625,False,stop,0.9862288595630404,False,1.5,bull,2011-09-05/2011-09-11
2011-09-16 08:30:00,2011-09-16 19:20:00,long,1769.48,1819.6118545416775,1769.48,1819.6118545416775,1769.48,1819.6118545416775,1769.48,1730.9170349679405,1769.48,38.56296503205954,1.3000000000000027,0.0,22.469993971186884,True,tp,0.4482178881394918,True,0.5,bull,2011-09-12/2011-09-18
2011-09-16 08:50:00,2011-09-19 01:20:00,long,1771.49,1821.6218545416775,1771.49,1821.6218545416775,1771.49,1821.6218545416775,1771.49,1732.9270349679405,1771.49,38.56296503205954,1.300000000000003,0.0,67.40998191356066,True,tp,1.3446536644184754,True,1.5,bull,2011-09-12/2011-09-18
2011-09-20 08:05:00,2011-09-22 04:00:00,long,1775.91,1775.91,1775.91,1775.91,1775.91,1775.91,1775.91,1739.6153590450472,1775.91,36.29464095495291,0.0,0.0,0.0,False,stop,0.4848977755285318,True,0.5,bull,2011-09-19/2011-09-25
2011-09-19 16:45:00,2011-09-22 11:30:00,long,1804.01,1762.616223929677,1804.01,1762.616223929677,1804.01,1762.616223929677,1762.616223929677,1762.616223929677,1762.616223929677,41.39377607032293,-1.0,0.0,-17.599190662663414,False,stop,0.42516514156052243,False,0.5,bull,2011-09-19/2011-09-25
2011-09-15 16:35:00,2011-09-22 13:40:00,long,1794.77,1753.1232010522035,1794.77,1753.1232010522035,1794.77,1753.1232010522035,1753.1232010522035,1753.1232010522035,1753.1232010522035,41.64679894779647,-1.0,0.0,-17.467717622066797,False,stop,0.419425215464033,False,0.5,bull,2011-09-12/2011-09-18
2011-09-22 05:05:00,2011-09-22 15:20:00,long,1775.56,1739.9573138551964,1775.56,1739.9573138551964,1775.56,1739.9573138551964,1739.9573138551964,1739.9573138551964,1739.9573138551964,35.602686144803556,-1.0,0.0,-8.799595331331707,False,stop,0.2471609949749835,False,0.5,bull,2011-09-19/2011-09-25
2011-09-22 12:30:00,2011-09-22 16:55:00,long,1765.51,1724.5522490734586,1765.51,1724.5522490734586,1765.51,1724.5522490734586,1724.5522490734586,1724.5522490734586,1724.5522490734586,40.957750926541394,-1.0,0.0,-17.537593495344094,False,stop,0.42818741504625446,False,0.5,bull,2011-09-19/2011-09-25
2011-09-29 10:05:00,2011-10-04 18:00:00,long,1630.15,1630.15,1630.15,1630.15,1630.15,1630.15,1630.15,1575.4897700100269,1630.15,54.66022998997323,0.0,0.0,0.0,False,stop,0.31804250230857856,True,0.5,bull,2011-09-26/2011-10-02
2011-09-29 10:40:00,2011-10-04 18:00:00,long,1631.26,1631.26,1631.26,1631.26,1631.26,1631.26,1631.26,1576.5997700100268,1631.26,54.66022998997323,0.0,0.0,0.0,False,stop,0.9541275069257357,True,1.5,bull,2011-09-26/2011-10-02
2011-10-05 03:25:00,2011-10-07 19:55:00,long,1630.29,1630.29,1630.29,1630.29,1630.29,1630.29,1630.29,1587.469778512109,1630.29,42.820221487890876,0.0,0.0,0.0,False,stop,0.20299143393839744,True,0.5,bull,2011-10-03/2011-10-09
2011-10-05 03:05:00,2011-10-12 12:35:00,long,1631.79,1687.4562879342582,1631.79,1687.4562879342582,1631.79,1687.4562879342582,1631.79,1588.969778512109,1631.79,42.820221487890876,1.3000000000000016,0.0,11.299779609802785,True,tp,0.20299143393839744,True,0.5,bull,2011-10-03/2011-10-09
2011-10-10 11:10:00,2011-10-12 15:20:00,short,1661.09,1690.870548419456,1661.09,1690.870548419456,1661.09,1690.870548419456,1690.870548419456,1690.870548419456,1690.870548419456,29.78054841945618,-1.0,0.0,-8.692138161386747,False,stop,0.29187300512263276,False,0.5,bull,2011-10-10/2011-10-16
2011-10-12 16:20:00,2011-10-14 15:20:00,short,1682.2,1682.2,1682.2,1682.2,1682.2,1682.2,1682.2,1708.820780372826,1682.2,26.620780372825948,0.0,0.0,0.0,False,stop,0.32668845210859876,True,0.5,bull,2011-10-10/2011-10-16
2011-10-12 12:35:00,2011-10-17 10:20:00,short,1686.62,1686.62,1686.62,1686.62,1686.62,1686.62,1686.62,1712.7701311994147,1686.62,26.150131199414773,0.0,0.0,0.0,False,stop,0.33314986870501323,True,0.5,bull,2011-10-10/2011-10-16
2011-10-14 18:35:00,2011-10-17 11:10:00,short,1669.2,1692.850098033928,1669.2,1692.850098033928,1669.2,1692.850098033928,1692.850098033928,1692.850098033928,1692.850098033928,23.65009803392786,-1.0,0.0,-8.696701533921475,False,stop,0.36772369913415986,False,0.5,bull,2011-10-10/2011-10-16
2011-10-17 12:10:00,2011-10-18 09:55:00,short,1693.71,1663.7684979066937,1693.71,1663.7684979066937,1693.71,1663.7684979066937,1693.71,1716.7419246871589,1693.71,23.031924687158835,1.299999999999993,0.0,11.285926998108186,True,tp,0.37693255879207377,True,0.5,bull,2011-10-17/2011-10-23
2011-10-17 12:30:00,2011-10-18 11:05:00,short,1689.55,1659.6084979066936,1689.55,1659.6084979066936,1689.55,1659.6084979066936,1689.55,1712.5819246871588,1689.55,23.031924687158835,1.299999999999993,0.0,11.285926998108186,True,tp,0.37693255879207377,True,0.5,bull,2011-10-17/2011-10-23
2011-09-29 11:00:00,2011-10-18 16:50:00,long,1632.73,1632.73,1632.73,1632.73,1632.73,1632.73,1632.73,1578.0697700100268,1632.73,54.66022998997323,0.0,0.0,0.0,False,stop,0.9541275069257357,True,1.5,bull,2011-09-26/2011-10-02
2011-10-18 12:05:00,2011-10-18 16:55:00,long,1656.11,1629.9970415304426,1656.11,1629.9970415304426,1656.11,1629.9970415304426,1629.9970415304426,1629.9970415304426,1629.9970415304426,26.11295846955727,-1.0,0.0,-17.44196610146098,False,stop,0.6679429342253573,False,0.5,bull,2011-10-17/2011-10-23
2011-10-18 12:30:00,2011-10-18 16:55:00,long,1656.91,1630.7970415304428,1656.91,1630.7970415304428,1656.91,1630.7970415304428,1630.7970415304428,1630.7970415304428,1630.7970415304428,26.11295846955727,-1.0,0.0,-52.32589830438293,False,stop,2.0038288026760718,False,1.5,bull,2011-10-17/2011-10-23
2011-10-19 03:00:00,2011-10-20 04:00:00,long,1656.9,1628.153389701447,1656.9,1628.153389701447,1656.9,1628.153389701447,1628.153389701447,1628.153389701447,1628.153389701447,28.74661029855315,-1.0,0.0,-8.598889288020263,False,stop,0.29912706919928767,False,0.5,bull,2011-10-17/2011-10-23
2011-10-18 19:35:00,2011-10-20 06:05:00,long,1653.9,1623.1514359930504,1653.9,1623.1514359930504,1653.9,1623.1514359930504,1623.1514359930504,1623.1514359930504,1623.1514359930504,30.748564006949664,-1.0,0.0,-17.197778576040527,False,stop,0.5593034709573285,False,0.5,bull,2011-10-17/2011-10-23
2011-10-18 19:55:00,2011-10-20 06:05:00,long,1654.06,1623.3114359930503,1654.06,1623.3114359930503,1654.06,1623.3114359930503,1623.3114359930503,1623.3114359930503,1623.3114359930503,30.748564006949664,-1.0,0.0,-51.59333572812157,False,stop,1.6779104128719853,False,1.5,bull,2011-10-17/2011-10-23
2011-10-21 06:05:00,2011-10-25 10:45:00,long,1625.51,1662.9429211110385,1625.51,1662.9429211110385,1625.51,1662.9429211110385,1625.51,1596.715445299201,1625.51,28.794554700798926,1.2999999999999952,0.0,11.002493816254084,True,tp,0.2939256005059567,True,0.5,bull,2011-10-17/2011-10-23
