cap,trades,end_equity,net_pnl,net_return_pct,max_dd_pct,max_dd_amount,profit_factor,win_rate_pct,return_dd_ratio,delta_end_equity_vs_baseline,delta_max_dd_pct_vs_baseline
600000,1287,511405.06433019147,501405.0643301916,5014.0506433019145,-7.338521982228574,13614.035643214593,2.5864930054119752,54.623154623154626,683.2507493258527,-3363866.4278526255,11.183727106238226
400000,1287,503200.6733157167,493200.67331571685,4932.006733157166,-7.338521982228574,12954.557702751888,2.584121121848972,54.623154623154626,672.070853654295,-3372070.8188671004,11.183727106238226
250000,1293,457878.5177426259,447878.5177426267,4478.785177426259,-7.338521982228574,10368.268949652731,2.6636043739007444,54.83372003093581,610.3116115577996,-3417392.974440191,11.183727106238226
