entry_ts,exit_ts,dir,entry,exit,entry_price,exit_price,entry_signal_price,exit_signal_price,stop_price,stop_price_initial,stop_price_exit,initial_risk_price,r_value,fees,pnl,win,exit_reason,qty,be_triggered,confidence_mult,regime,_week
2011-09-08 10:15:00,2011-09-08 14:45:00,short,1838.34,1846.9797651511085,1838.34,1846.9797651511085,1838.34,1846.9797651511085,1846.9797651511085,1884.7894128777707,1846.9797651511085,46.44941287777078,-0.18600375367162703,0.0,-1.6275328446267365,False,stop,0.18837697740174178,False,0.5,bull,2011-09-05/2011-09-11
2011-09-08 10:35:00,2011-09-08 14:45:00,short,1839.25,1846.9797651511085,1839.25,1846.9797651511085,1839.25,1846.9797651511085,1846.9797651511085,1885.6994128777708,1846.9797651511085,46.44941287777078,-0.16641254802184413,0.0,-1.4561097951911361,False,stop,0.18837697740174178,False,0.5,bull,2011-09-05/2011-09-11
2011-09-08 10:55:00,2011-09-08 14:45:00,short,1835.53,1846.9797651511085,1835.53,1846.9797651511085,1835.53,1846.9797651511085,1846.9797651511085,1881.9794128777708,1846.9797651511085,46.44941287777078,-0.24649967441435666,0.0,-2.156872151125621,False,stop,0.18837697740174178,False,0.5,bull,2011-09-05/2011-09-11
2011-09-08 15:50:00,2011-09-09 13:05:00,long,1856.98,1864.953003535706,1856.98,1864.953003535706,1856.98,1864.953003535706,1864.953003535706,1807.4625088392654,1864.953003535706,49.51749116073461,0.16101388315142182,0.0,2.814789670423174,True,stop,0.3530400629847329,False,0.5,bull,2011-09-05/2011-09-11
2011-09-08 16:10:00,2011-09-09 13:05:00,long,1858.15,1865.5971363976118,1858.15,1865.5971363976118,1858.15,1865.5971363976118,1865.5971363976118,1810.24284099403,1865.5971363976118,47.907159005970016,0.1554493431072321,0.0,2.7175122833402763,True,stop,0.36490701099710793,False,0.5,bull,2011-09-05/2011-09-11
2011-09-08 16:30:00,2011-09-09 13:05:00,long,1858.2,1865.5971363976118,1858.2,1865.5971363976118,1858.2,1865.5971363976118,1865.5971363976118,1810.29284099403,1865.5971363976118,47.907159005970016,0.1544056577575389,0.0,8.097800798371312,True,stop,1.0947210329913237,False,1.5,bull,2011-09-05/2011-09-11
2011-09-09 16:35:00,2011-09-09 21:40:00,long,1857.98,1845.500988326472,1857.98,1845.500988326472,1857.98,1845.500988326472,1845.500988326472,1804.3074708161803,1845.500988326472,53.672529183819734,-0.23250276935505354,0.0,-4.075625572234975,False,stop,0.32659842613022644,False,0.5,bull,2011-09-05/2011-09-11
2011-09-09 16:55:00,2011-09-09 21:40:00,long,1858.47,1845.500988326472,1858.47,1845.500988326472,1858.47,1845.500988326472,1845.500988326472,1804.79747081618,1845.500988326472,53.67252918381996,-0.24163220684293088,0.0,-12.706976403116311,False,stop,0.9797952783906752,False,1.5,bull,2011-09-05/2011-09-11
2011-09-09 18:10:00,2011-09-09 21:40:00,long,1856.26,1845.500988326472,1856.26,1845.500988326472,1856.26,1845.500988326472,1845.500988326472,1802.58747081618,1845.500988326472,53.67252918381996,-0.200456580622092,0.0,-10.541628837872883,False,stop,0.9797952783906752,False,1.5,bull,2011-09-05/2011-09-11
2011-09-12 03:00:00,2011-09-12 09:45:00,long,1857.85,1836.9464134541056,1857.85,1836.9464134541056,1857.85,1836.9464134541056,1836.9464134541056,1807.6410336352642,1836.9464134541056,50.208966364735716,-0.4163317442952969,0.0,-3.629107350033006,False,stop,0.17361170735295667,False,0.5,bull,2011-09-12/2011-09-18
