entry_ts,exit_ts,dir,entry,exit,pnl,win,exit_reason,qty
2023-05-03 15:57:00,2023-05-03 21:08:00,short,135.365,135.32998083931656,0.8882041157350264,True,stop,25.363375317983085
2023-05-03 17:02:00,2023-05-03 21:08:00,short,135.394,135.32445006074101,1.7854898219146131,True,stop,25.672054367521227
2023-05-03 21:12:00,2023-05-04 10:21:00,short,135.266,134.65857671930888,14.19280392757145,True,stop,23.365590978704823
2023-05-03 22:17:00,2023-05-04 10:21:00,short,135.387,134.65857671930888,17.02004043599495,True,stop,23.365590978704823
2023-05-04 10:43:00,2023-05-04 15:54:00,short,134.713,134.83018567476196,-2.9088621760294893,False,stop,24.822677191030664
2023-05-04 11:48:00,2023-05-04 15:54:00,short,134.625,134.83018567476196,-5.093257768840036,False,stop,24.822677191030664
2023-05-04 16:23:00,2023-05-04 21:02:00,short,134.767,134.0813190179323,13.904132954396989,True,stop,20.277845409199355
2023-05-04 16:38:00,2023-05-04 21:02:00,short,134.525,134.0813190179323,8.996894365370943,True,stop,20.277845409199355
2023-05-04 21:30:00,2023-05-05 15:30:00,short,134.11,134.45840981554133,-7.145493517983326,False,stop,20.508875465754414
2023-05-04 22:45:00,2023-05-05 15:30:00,short,134.106,134.45840981554133,-7.2275290198467355,False,stop,20.508875465754414
2023-05-05 16:01:00,2023-05-08 02:05:00,short,134.903,135.13420926214556,-5.376002963754275,False,stop,23.25167648504302
2023-05-08 02:36:00,2023-05-08 05:09:00,long,135.221,134.80565970976622,-10.564385576824241,False,stop,25.435494280792696
2023-05-05 15:50:00,2023-05-08 07:39:00,long,134.948,134.74582008213972,-4.556967365221702,False,stop,22.539169139294078
2023-05-08 07:12:00,2023-05-08 14:46:00,short,134.798,135.10058825153592,-8.134375151177055,False,stop,26.882653605641902
2023-05-08 08:19:00,2023-05-08 14:46:00,short,134.762,135.0969898179978,-9.072184097064541,False,stop,27.081969688773928
2023-05-08 15:13:00,2023-05-08 17:52:00,long,135.206,134.79856882440188,-11.602034399624287,False,stop,28.476059502792328
2023-05-08 16:00:00,2023-05-08 21:26:00,short,135.04,135.06268035218503,-0.6550477845448652,False,stop,28.88172896085366
2023-05-08 18:15:00,2023-05-08 21:26:00,short,134.884,135.06268035218503,-5.148614928379657,False,stop,28.814667451784434
2023-05-08 22:00:00,2023-05-09 07:01:00,long,135.127,134.89886369477296,-6.478458906044663,False,stop,28.39731668134518
2023-05-08 23:26:00,2023-05-09 07:01:00,long,135.097,134.89886369477296,-5.626539405604275,False,stop,28.39731668134518
2023-05-09 08:07:00,2023-05-09 15:30:00,short,135.001,135.1060365815063,-3.2460498747517414,False,stop,30.903993905757147
2023-05-09 07:25:00,2023-05-10 15:30:00,long,134.966,135.07237317518505,3.1888080738918774,True,stop,29.977558424337662
2023-05-09 15:51:00,2023-05-10 15:30:00,long,135.13,135.08260829602787,-1.458366297578779,False,stop,30.77260734149981
2023-05-10 15:52:00,2023-05-10 16:30:00,short,134.376,134.70754293614775,-9.662988118951475,False,stop,29.145510476644507
2023-05-10 16:53:00,2023-05-11 07:37:00,short,134.311,134.30369721132806,0.21234691428645422,True,stop,29.077510499800596
2023-05-10 19:00:00,2023-05-11 07:37:00,short,134.522,134.30369721132806,6.3477016297439235,True,stop,29.077510499800596
2023-05-11 07:51:00,2023-05-11 10:49:00,short,134.239,134.54318962171487,-9.514903665010596,False,stop,31.279514440270276
2023-05-11 08:51:00,2023-05-11 11:00:00,short,134.229,134.57615100548622,-9.97091288968223,False,stop,28.722120149752193
2023-05-11 11:20:00,2023-05-11 14:08:00,long,134.672,134.43684899451378,-6.727515373798778,False,stop,28.60934130342525
2023-05-11 12:02:00,2023-05-11 15:18:00,short,134.769,134.51315753808808,6.132830157977227,True,stop,23.971119227614697
2023-05-11 14:28:00,2023-05-11 15:18:00,short,134.223,134.51315753808808,-6.94593468860056,False,stop,23.938494703151097
2023-05-11 15:39:00,2023-05-11 16:56:00,short,133.888,134.23415753808806,-8.285125464219602,False,stop,23.93455162057501
2023-05-11 19:10:00,2023-05-12 10:00:00,short,134.38,134.85196319967633,-10.682153894638967,False,stop,22.63344663728983
2023-05-11 20:08:00,2023-05-15 01:03:00,long,134.397,135.80842431915843,34.490873920743404,True,tp,24.436927614587578
2023-05-12 10:25:00,2023-05-15 03:30:00,long,134.833,135.98545375679737,34.416098843481144,True,tp,29.863323053518688
2023-05-15 06:51:00,2023-05-15 10:23:00,long,136.059,135.83228792005593,-6.436959059373661,False,stop,28.392660245372955
2023-05-15 08:16:00,2023-05-15 10:23:00,long,136.08,135.8338761973818,-7.01530482228243,False,stop,28.503154703671342
2023-05-15 11:29:00,2023-05-15 15:30:00,long,136.043,135.9048761973818,-3.926341075553717,False,stop,28.426245159257363
