entry_ts,exit_ts,dir,entry,exit,pnl,win,exit_reason,qty
2012-07-27 16:15:00,2012-07-27 16:55:00,long,1.57499,1.5714563184119932,-14.226943656150796,False,stop,4026.096664859942
2012-07-27 17:20:00,2012-07-30 04:00:00,long,1.57223,1.5714563184119932,-3.106053711802465,False,stop,4014.640854778906
2012-07-27 18:30:00,2012-07-30 04:00:00,long,1.57223,1.5714563184119932,-3.106053711802465,False,stop,4014.640854778906
2012-07-30 04:30:00,2012-07-30 10:10:00,long,1.57193,1.5691290143855254,-13.02700847140908,False,stop,4650.865896664939
2012-07-30 05:30:00,2012-07-30 10:10:00,long,1.57221,1.5691290143855254,-14.329250922475532,False,stop,4650.865896664939
2012-07-30 11:25:00,2012-07-31 09:00:00,long,1.5695,1.5693634124674554,-0.6141342778317915,False,stop,4496.268922872397
2012-07-30 12:30:00,2012-07-31 09:00:00,long,1.56957,1.5694629574717947,-0.4956922337869272,False,stop,4630.797142948779
2012-07-31 10:30:00,2012-07-31 13:20:00,long,1.56973,1.5669995038032263,-15.749485884996174,False,stop,5767.994075071385
2012-07-31 09:55:00,2012-07-31 14:40:00,short,1.56942,1.5683604961967736,6.1112116595254244,True,stop,5767.994075071385
2012-07-31 13:40:00,2012-07-31 16:50:00,short,1.56673,1.565771763370537,4.917887611318832,True,stop,5132.226696526108
2012-07-31 14:40:00,2012-07-31 16:50:00,short,1.56796,1.565771763370537,11.24443269349162,True,stop,5138.581697287043
2012-07-31 17:05:00,2012-08-01 03:25:00,long,1.56698,1.565714205078868,-5.783303110466186,False,stop,4568.910029512296
2012-08-01 03:45:00,2012-08-01 09:25:00,short,1.56616,1.568892859296317,-14.553642466871858,False,stop,5325.426920619619
2012-08-01 09:45:00,2012-08-01 10:25:00,long,1.56874,1.5651286523507664,-18.061082342287403,False,stop,5001.2029016702545
2012-08-01 10:45:00,2012-08-01 19:10:00,short,1.56499,1.5614413476492337,17.6826081523634,True,stop,4982.907989999216
2012-08-01 19:55:00,2012-08-01 20:10:00,short,1.56063,1.5606048611232022,0.12123430559740409,True,stop,4822.582431690213
2012-07-31 16:50:00,2012-08-02 11:50:00,short,1.56578,1.5558457949211322,45.388489220070966,True,stop,4568.910029512296
2012-08-01 21:00:00,2012-08-02 11:50:00,short,1.55409,1.556059012973442,-8.426638697453443,False,stop,4279.625787697595
2012-08-02 12:20:00,2012-08-02 14:00:00,short,1.55452,1.558828916455002,-15.332294042709515,False,stop,3558.271366554515
2012-08-02 14:45:00,2012-08-02 14:50:00,short,1.55977,1.5589789164550019,2.806213039596862,True,stop,3547.303009068541
2012-08-02 15:45:00,2012-08-03 10:10:00,short,1.55462,1.553468916455002,4.085552920637776,True,stop,3549.310506949443
2012-08-02 16:50:00,2012-08-03 10:10:00,short,1.55338,1.5536314609276685,-0.8603563578193539,False,stop,3421.431575062156
2012-08-03 12:00:00,2012-08-03 14:05:00,long,1.55563,1.5555388465985622,-0.34753733894774874,False,stop,3812.664513509701
2012-08-03 13:00:00,2012-08-03 14:10:00,long,1.5592,1.5552288465985622,-15.140675651364944,False,stop,3812.664513509701
2012-08-03 14:30:00,2012-08-03 15:45:00,short,1.55253,1.5576411534014378,-19.426319708795464,False,stop,3800.770233843985
2012-08-03 14:35:00,2012-08-06 03:00:00,long,1.55359,1.5622388465985622,32.872278708897746,True,stop,3800.770233843985
2012-08-03 16:05:00,2012-08-06 03:20:00,long,1.5572,1.561837133718754,15.97174057722658,True,stop,3444.3131352092964
2012-08-06 03:00:00,2012-08-06 10:05:00,long,1.56207,1.5585882204376418,-13.202178728118259,False,stop,3791.7905173686872
2012-08-06 04:00:00,2012-08-06 16:05:00,short,1.56265,1.558699942287377,16.22903959013567,True,stop,4108.557588481113
2012-08-06 10:50:00,2012-08-06 16:50:00,short,1.5575,1.55888101664906,-5.399592099097962,False,stop,3909.8674898476393
2012-08-06 16:10:00,2012-08-06 22:30:00,long,1.55797,1.560091938605817,7.852497632744929,True,stop,3700.6243306091974
2012-08-06 17:15:00,2012-08-07 00:35:00,long,1.56428,1.559151938605817,-18.95645959966346,False,stop,3696.6132311066203
2012-08-06 23:00:00,2012-08-07 09:25:00,short,1.56005,1.5603357865416252,-1.1259317481538336,False,stop,3939.764769015056
2012-08-07 00:55:00,2012-08-07 09:25:00,short,1.55939,1.5600574150027418,-2.8188282200865205,False,stop,4223.501432402546
2012-08-07 09:45:00,2012-08-07 16:25:00,long,1.56113,1.5644531060646072,14.06445078867539,True,stop,4232.320761130292
2012-08-07 10:45:00,2012-08-07 16:25:00,long,1.5616,1.5644531060646072,12.075260030943339,True,stop,4232.320761130292
2012-08-07 16:35:00,2012-08-07 22:30:00,long,1.56395,1.5622700752218606,-7.260865859904353,False,stop,4322.13748757619
2012-08-07 17:35:00,2012-08-07 22:30:00,long,1.56507,1.5622700752218606,-12.10165984598973,False,stop,4322.13748757619
2012-08-08 00:05:00,2012-08-08 08:25:00,long,1.56218,1.558909194277753,-15.695848048455368,False,stop,4798.7711228759445
2012-08-08 01:15:00,2012-08-08 08:35:00,long,1.56209,1.558699194277753,-16.271700583201056,False,stop,4798.7711228759445
2012-08-08 09:00:00,2012-08-08 11:30:00,short,1.55829,1.560406231853599,-10.774310659076601,False,stop,5091.271374992844
2012-08-08 10:00:00,2012-08-08 12:00:00,long,1.55866,1.560793768146401,10.86359268464343,True,stop,5091.271374992844
2012-08-08 11:50:00,2012-08-08 12:00:00,short,1.55789,1.562196231853599,-21.87633882631085,False,stop,5080.1581452303435
2012-08-08 12:20:00,2012-08-08 14:30:00,long,1.56509,1.563396465726881,-7.497215770942109,False,stop,4426.964301781919
2012-08-08 13:30:00,2012-08-09 10:30:00,long,1.56663,1.564806465726881,-8.072721130173598,False,stop,4426.964301781919
2012-08-08 15:00:00,2012-08-09 10:30:00,long,1.56431,1.564806465726881,2.194482992202509,True,stop,4420.210446327545
2012-08-09 11:15:00,2012-08-09 12:30:00,long,1.56565,1.5634879019524357,-11.599050775481341,False,stop,5364.72006371231
2012-08-09 12:00:00,2012-08-09 16:40:00,short,1.56483,1.5639303516412224,4.438651155094699,True,stop,4933.762299223259
2012-08-09 13:05:00,2012-08-09 16:40:00,short,1.5638,1.5639303516412224,-0.6416019012236034,False,stop,4922.085331701315
2012-08-09 17:00:00,2012-08-09 17:40:00,long,1.56338,1.5608406285776073,-12.553312448606425,False,stop,4943.472364030243
2012-08-09 17:05:00,2012-08-09 22:30:00,short,1.56364,1.5638793714223926,-1.183326011337022,False,stop,4943.472364030243
2012-08-09 18:15:00,2012-08-09 22:50:00,short,1.56118,1.5639893714223927,-13.852419566571879,False,stop,4930.789662113837
2012-08-09 23:30:00,2012-08-10 09:20:00,long,1.5635,1.5607022781005928,-14.56431931241273,False,stop,5205.77807090095
2012-08-10 00:30:00,2012-08-10 09:20:00,long,1.56352,1.5609577076871806,-14.623313951046908,False,stop,5707.121657386512
2012-08-10 09:40:00,2012-08-10 11:35:00,short,1.55859,1.5605977751149622,-11.584313089139501,False,stop,5769.726401533261
2012-08-10 10:40:00,2012-08-10 15:45:00,short,1.5594,1.5604977751149622,-6.3338620637444265,False,stop,5769.726401533261
2012-08-10 12:50:00,2012-08-10 15:45:00,short,1.56052,1.5605127384329671,0.04155843761489868,True,stop,5723.067407797508
2012-08-10 16:10:00,2012-08-13 08:20:00,long,1.56247,1.5659880266914283,15.92316409511325,True,stop,4526.163526248995
2012-08-10 17:20:00,2012-08-13 10:00:00,long,1.56824,1.5657280266914284,-11.3696019681681,False,stop,4526.163526248995
