entry_ts,exit_ts,dir,entry,exit,entry_price,exit_price,entry_signal_price,exit_signal_price,stop_price,stop_price_initial,stop_price_exit,initial_risk_price,r_value,fees,pnl,win,exit_reason,qty,be_triggered,confidence_mult,regime,_week
2021-01-27 15:00:00,2021-01-27 16:00:00,long,13296.95,13293.59099929325,13296.95,13293.59099929325,13296.95,13293.59099929325,13293.59099929325,13134.089373674846,13293.59099929325,162.86062632515495,-0.02062500177325979,0.0,-0.18046876551602317,False,stop,0.053726920971864774,False,0.5,bear,2021-01-25/2021-01-31
2021-01-28 17:00:00,2021-01-28 21:00:00,long,13321.05,13253.945406129453,13321.05,13253.945406129453,13321.05,13253.945406129453,13253.945406129453,13064.916386492723,13253.945406129453,256.1336135072761,-0.26199057964971184,0.0,-2.2923348299811277,False,stop,0.03416062444850407,False,0.5,bear,2021-01-25/2021-01-31
2021-02-01 17:00:00,2021-02-02 22:00:00,long,13189.95,13520.65548429285,13189.95,13520.65548429285,13189.95,13520.65548429285,13379.425955161909,12935.561165928579,13379.425955161909,254.38883407142202,1.3000000000000058,0.0,11.369374371820294,True,tp,0.03437915278644837,True,0.5,bear,2021-02-01/2021-02-07
2021-02-10 16:00:00,2021-02-10 20:00:00,short,13617.75,13683.199937324996,13617.75,13683.199937324996,13617.75,13683.199937324996,13683.199937324996,13727.34363248437,13683.199937324996,109.59363248436966,-0.5972056573116229,0.0,-5.234847395673715,False,stop,0.07998246613560071,False,0.5,bull,2021-02-08/2021-02-14
2021-02-10 17:00:00,2021-02-10 20:00:00,short,13624.75,13691.949937324996,13624.75,13691.949937324996,13624.75,13691.949937324996,13691.949937324996,13734.34363248437,13691.949937324996,109.59363248436966,-0.613173738306197,0.0,-5.374816711411017,False,stop,0.07998246613560071,False,0.5,bull,2021-02-08/2021-02-14
2021-02-10 18:00:00,2021-02-10 20:00:00,short,13637.5,13691.949937324996,13637.5,13691.949937324996,13637.5,13691.949937324996,13691.949937324996,13747.09363248437,13691.949937324996,109.59363248436966,-0.49683486248858594,0.0,-4.355040268182108,False,stop,0.07998246613560071,False,0.5,bull,2021-02-08/2021-02-14
2021-02-16 14:00:00,2021-02-16 15:00:00,long,13862.1,13825.052949865176,13862.1,13825.052949865176,13862.1,13825.052949865176,13825.052949865176,13792.636780997203,13825.052949865176,69.4632190027969,-0.5333333333333263,0.0,-9.322006150615184,False,stop,0.25162613802420997,False,0.5,bull,2021-02-15/2021-02-21
2021-02-16 16:00:00,2021-02-16 18:00:00,long,13843.1,13751.14854353091,13843.1,13751.14854353091,13843.1,13751.14854353091,13751.14854353091,13751.14854353091,13751.14854353091,91.95145646909077,-1.0,0.0,-17.446134510876547,False,stop,0.18973200839663718,False,0.5,bull,2021-02-15/2021-02-21
2021-02-16 17:00:00,2021-02-17 07:00:00,short,13760.1,13780.040776783515,13760.1,13780.040776783515,13760.1,13780.040776783515,13780.040776783515,13852.051456469091,13780.040776783515,91.95145646909077,-0.21686200033403094,0.0,-1.8917018140626292,False,stop,0.09486600419831859,False,0.5,bull,2021-02-15/2021-02-21
2021-02-18 20:00:00,2021-02-19 02:00:00,long,13649.8,13577.523496973477,13649.8,13577.523496973477,13649.8,13577.523496973477,13577.523496973477,13525.062806825272,13577.523496973477,124.73719317472751,-0.579430250007946,0.0,-10.06960083563215,False,stop,0.13932053176309755,False,0.5,bull,2021-02-15/2021-02-21
2021-02-19 13:00:00,2021-02-19 15:00:00,long,13711.8,13664.501205867842,13711.8,13664.501205867842,13711.8,13664.501205867842,13664.501205867842,13585.614761002204,13664.501205867842,126.18523899779575,-0.3748361893024853,0.0,-6.50086217722707,False,stop,0.13744245062703017,False,0.5,bull,2021-02-15/2021-02-21
2021-02-19 14:00:00,2021-02-19 18:00:00,short,13731.8,13567.759189302866,13731.8,13567.759189302866,13731.8,13567.759189302866,13731.8,13857.985238997795,13731.8,126.18523899779575,1.2999999999999927,0.0,11.273085512529391,True,tp,0.06872122531351509,True,0.5,bull,2021-02-15/2021-02-21
2021-02-19 16:00:00,2021-02-19 18:00:00,short,13682.05,13665.270954914537,13682.05,13665.270954914537,13682.05,13665.270954914537,13665.270954914537,13824.120540464755,13665.270954914537,142.07054046475605,0.11810361972702675,0.0,1.0228042427619985,True,stop,0.06095723788525673,False,0.5,bull,2021-02-15/2021-02-21
2021-02-19 17:00:00,2021-02-19 18:00:00,short,13669.05,13665.270954914537,13669.05,13665.270954914537,13669.05,13665.270954914537,13665.270954914537,13811.120540464755,13665.270954914537,142.07054046475605,0.026599779750962473,0.0,0.23036015025366094,True,stop,0.06095723788525673,False,0.5,bull,2021-02-15/2021-02-21
2021-02-24 13:00:00,2021-02-24 14:00:00,short,13287.45,13246.065661336004,13287.45,13246.065661336004,13287.45,13246.065661336004,13246.065661336004,13572.666865005005,13246.065661336004,285.21686500500437,0.1450977965951289,0.0,1.2597606415733396,True,stop,0.030440516442740838,False,0.5,bull,2021-02-22/2021-02-28
2021-02-24 19:00:00,2021-02-25 18:00:00,short,13258.6,13022.696239824536,13258.6,13022.696239824536,13258.6,13022.696239824536,13022.696239824536,13567.217949671005,13022.696239824536,308.6179496710047,0.764387685249495,0.0,6.63821267869815,True,stop,0.028139494994741374,True,0.5,bull,2021-02-22/2021-02-28
2021-03-05 20:00:00,2021-03-08 08:00:00,long,12672.7,12502.936838245332,12672.7,12502.936838245332,12672.7,12502.936838245332,12502.936838245332,12362.831571709998,12502.936838245332,309.86842829000307,-0.547855625987778,0.0,-4.764136154892072,False,stop,0.02806342733988964,False,0.5,bear,2021-03-01/2021-03-07
2021-03-09 15:00:00,2021-03-09 19:00:00,short,12708.85,12857.897318164984,12708.85,12857.897318164984,12708.85,12857.897318164984,12857.897318164984,12985.969971559345,12857.897318164984,277.1199715593448,-0.5378440150895618,0.0,-9.345182703878406,False,stop,0.06269943544729906,False,0.5,bear,2021-03-08/2021-03-14
