entry_ts,exit_ts,dir,entry,exit,entry_price,exit_price,entry_signal_price,exit_signal_price,stop_price,stop_price_initial,stop_price_exit,initial_risk_price,r_value,fees,pnl,win,exit_reason,qty,be_triggered,confidence_mult,regime,_week
2021-01-13 04:35:00,2021-01-13 11:50:00,short,1860.51,1857.0134632933941,1860.51,1857.0134632933941,1860.51,1857.0134632933941,1857.0134632933941,1888.4838531735766,1857.0134632933941,27.973853173576572,0.1249930313464507,0.0,5.859048344364877,True,stop,1.6756719108069458,False,1.5,bear,2021-01-11/2021-01-17
2021-01-14 16:05:00,2021-01-14 17:30:00,long,1845.6,1844.1184671316853,1845.6,1844.1184671316853,1845.6,1844.1184671316853,1844.1184671316853,1820.5138685267411,1844.1184671316853,25.086131473258774,-0.05905784516412566,0.0,-2.7715804555364905,False,stop,1.8707519183758814,False,1.5,bear,2021-01-11/2021-01-17
2021-01-14 16:25:00,2021-01-14 20:20:00,long,1849.33,1849.1684671316852,1849.33,1849.1684671316852,1849.33,1849.1684671316852,1849.1684671316852,1824.2438685267412,1849.1684671316852,25.086131473258774,-0.0064391302615499,0.0,-0.20145861552029742,False,stop,1.2471679455839209,False,1.0,bear,2021-01-11/2021-01-17
2021-01-14 16:45:00,2021-01-14 20:20:00,long,1848.18,1849.1684671316852,1848.18,1849.1684671316852,1848.18,1849.1684671316852,1849.1684671316852,1823.0938685267413,1849.1684671316852,25.086131473258774,0.039402931964175755,0.0,1.2327845219010414,True,stop,1.2471679455839209,False,1.0,bear,2021-01-11/2021-01-17
2021-01-15 03:00:00,2021-01-15 07:50:00,long,1852.63,1847.9142708677991,1852.63,1847.9142708677991,1852.63,1847.9142708677991,1847.9142708677991,1827.9270834711967,1847.9142708677991,24.70291652880337,-0.1908976669496689,0.0,-4.477849700974203,False,stop,0.9495561715785512,False,1.5,bear,2021-01-11/2021-01-17
2021-01-15 03:20:00,2021-01-15 07:50:00,long,1852.21,1847.7342708677993,1852.21,1847.7342708677993,1852.21,1847.7342708677993,1847.7342708677993,1827.5070834711967,1847.7342708677993,24.70291652880337,-0.18118221494138484,0.0,-2.833304146530084,False,stop,0.6330374477190341,False,1.0,bear,2021-01-11/2021-01-17
2021-01-15 03:40:00,2021-01-15 07:50:00,long,1852.36,1847.7342708677993,1852.36,1847.7342708677993,1852.36,1847.7342708677993,1847.7342708677993,1827.6570834711965,1847.7342708677993,24.70291652880337,-0.18725437244655088,0.0,-2.928259763687853,False,stop,0.6330374477190341,False,1.0,bear,2021-01-11/2021-01-17
2021-01-15 09:00:00,2021-01-15 13:45:00,long,1849.47,1850.444496785147,1849.47,1850.444496785147,1849.47,1850.444496785147,1850.444496785147,1826.687987140588,1850.444496785147,22.782012859412134,0.0427748325470915,0.0,2.002615821072604,True,stop,2.0550255799668284,False,1.5,bear,2021-01-11/2021-01-17
2021-01-15 09:20:00,2021-01-15 13:45:00,long,1851.67,1850.444496785147,1851.67,1850.444496785147,1851.67,1850.444496785147,1850.444496785147,1828.887987140588,1850.444496785147,22.782012859412134,-0.053792578487932126,0.0,-1.6789603032363414,False,stop,1.370017053311219,False,1.0,bear,2021-01-11/2021-01-17
2021-01-15 09:40:00,2021-01-15 13:45:00,long,1850.52,1850.444496785147,1850.52,1850.444496785147,1850.52,1850.444496785147,1850.444496785147,1827.7379871405878,1850.444496785147,22.782012859412134,-0.0033141590832577385,0.0,-0.10344069192831493,False,stop,1.370017053311219,False,1.0,bear,2021-01-11/2021-01-17
2021-01-19 03:45:00,2021-01-19 10:00:00,short,1840.76,1842.2708538336938,1840.76,1842.2708538336938,1840.76,1842.2708538336938,1842.2708538336938,1863.9634153347754,1842.2708538336938,23.2034153347754,-0.06511342454959325,0.0,-3.048589942245309,False,stop,2.0177927700603844,False,1.5,bear,2021-01-18/2021-01-24
2021-01-19 04:05:00,2021-01-19 10:00:00,short,1838.47,1841.8780733225346,1838.47,1841.8780733225346,1838.47,1841.8780733225346,1841.8780733225346,1860.1022932901387,1841.8780733225346,21.632293290138705,-0.15754563220942566,0.0,-7.376236668868834,False,stop,2.164342128467779,False,1.5,bear,2021-01-18/2021-01-24
2021-01-19 04:25:00,2021-01-19 10:00:00,short,1840.19,1841.8780733225346,1840.19,1841.8780733225346,1840.19,1841.8780733225346,1841.8780733225346,1861.8222932901388,1841.8780733225346,21.632293290138705,-0.07803487590953277,0.0,-2.4357121386027965,False,stop,1.4428947523118527,False,1.0,bear,2021-01-18/2021-01-24
2021-01-20 13:55:00,2021-01-20 15:25:00,short,1848.57,1840.4490115796073,1848.57,1840.4490115796073,1848.57,1840.4490115796073,1840.4490115796073,1870.0060463184293,1840.4490115796073,21.436046318429362,0.3788473069966622,0.0,35.38366878695203,True,stop,4.357064307356949,True,1.5,bear,2021-01-18/2021-01-24
2021-01-20 14:15:00,2021-01-20 15:25:00,short,1847.96,1840.4490115796073,1847.96,1840.4490115796073,1847.96,1840.4490115796073,1840.4490115796073,1869.3960463184294,1840.4490115796073,21.436046318429362,0.35039056684325703,0.0,21.817239706309817,True,stop,2.904709538237966,True,1.0,bear,2021-01-18/2021-01-24
2021-01-20 14:35:00,2021-01-20 16:50:00,long,1850.85,1857.8909884203927,1850.85,1857.8909884203927,1850.85,1857.8909884203927,1857.8909884203927,1829.4139536815705,1857.8909884203927,21.436046318429362,0.32846488180702205,0.0,10.226013111668946,True,stop,1.452354769118983,True,1.0,bear,2021-01-18/2021-01-24
2021-01-20 16:00:00,2021-01-20 16:50:00,long,1849.7,1857.1555232976737,1849.7,1857.1555232976737,1849.7,1857.1555232976737,1857.1555232976737,1825.3220931906947,1857.1555232976737,24.377906809305387,0.30583115096771685,0.0,14.44604900158403,True,stop,1.9376304552749124,True,1.5,bear,2021-01-18/2021-01-24
2021-01-21 09:30:00,2021-01-21 11:40:00,short,1866.53,1872.5473133648422,1866.53,1872.5473133648422,1866.53,1872.5473133648422,1872.5473133648422,1886.7192534593692,1872.5473133648422,20.189253459369183,-0.2980453624475067,0.0,-28.294444859246678,False,stop,4.702172405473247,False,1.5,bear,2021-01-18/2021-01-24
2021-01-21 15:45:00,2021-01-21 15:50:00,short,1865.85,1865.6443382495302,1865.85,1865.6443382495302,1865.85,1865.6443382495302,1865.6443382495302,1886.74735299812,1865.6443382495302,20.89735299812014,0.009841521578749466,0.0,0.9290674852198836,True,stop,4.517453941230373,False,1.5,bear,2021-01-18/2021-01-24
2021-01-22 08:10:00,2021-01-22 11:00:00,short,1860.04,1862.7739664614753,1860.04,1862.7739664614753,1860.04,1862.7739664614753,1862.7739664614753,1877.5758658459008,1862.7739664614753,17.535865845900844,-0.15590712688500835,0.0,-14.720789847060255,False,stop,5.384407619659088,False,1.5,bear,2021-01-18/2021-01-24
2021-01-22 08:30:00,2021-01-22 11:00:00,short,1859.66,1863.4439664614752,1859.66,1863.4439664614752,1859.66,1863.4439664614752,1863.4439664614752,1877.195865845901,1863.4439664614752,17.535865845900844,-0.21578440977635607,0.0,-13.582945231800553,False,stop,3.5896050797727255,False,1.0,bear,2021-01-18/2021-01-24
2021-01-22 08:50:00,2021-01-22 11:00:00,long,1861.11,1859.2660335385249,1861.11,1859.2660335385249,1861.11,1859.2660335385249,1859.2660335385249,1843.574134154099,1859.2660335385249,17.535865845900844,-0.10515400138659607,0.0,-3.3095556885206348,False,stop,1.7948025398863627,False,1.0,bear,2021-01-18/2021-01-24
2021-01-22 12:00:00,2021-01-22 15:00:00,short,1858.8,1837.7782496002192,1858.8,1837.7782496002192,1858.8,1837.7782496002192,1846.2954375999452,1879.8217503997807,1846.2954375999452,21.021750399780785,1.0,0.0,93.82750047609964,True,tp,4.4633533693311325,True,1.5,bear,2021-01-18/2021-01-24
2021-01-22 12:20:00,2021-01-22 15:50:00,short,1856.14,1843.7354375999453,1856.14,1843.7354375999453,1856.14,1843.7354375999453,1843.7354375999453,1877.1617503997809,1843.7354375999453,21.021750399780785,0.5900822797412809,0.0,36.910630255575335,True,stop,2.9755689128874216,True,1.0,bear,2021-01-18/2021-01-24
