direction,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,pnl,fees,win,window
long,2024-10-30 13:33:00+00:00,2784.06,2024-10-30 13:39:00+00:00,2783.1001835766456,stop_loss,23.14648901531186,-31.236595142382498,9.020214842494687,False,5
short,2024-11-05 07:08:00+00:00,2734.68,2024-11-05 07:15:00+00:00,2735.4083611243423,stop_loss,30.39144694819383,-33.7730214856127,11.637073016033009,False,5
short,2024-11-07 09:19:00+00:00,2662.78,2024-11-07 09:21:00+00:00,2664.7048248802735,stop_loss,11.453961050300858,-26.318325464917297,4.271456257617327,False,5
short,2024-11-11 12:06:00+00:00,2669.72,2024-11-11 12:10:00+00:00,2671.2130324753844,stop_loss,14.723624358701931,-27.487501741565563,5.504652418660524,False,5
short,2024-11-14 10:37:00+00:00,2557.61,2024-11-14 11:08:00+00:00,2553.647660301998,full_2r,11.06155105894308,39.8719322513907,3.957690630939114,True,5
short,2024-11-15 09:20:00+00:00,2563.42,2024-11-15 10:00:00+00:00,2564.970982210258,stop_loss,14.184603336956975,-27.092160863951502,5.092093428763577,False,5
long,2024-11-15 11:22:00+00:00,2566.28,2024-11-15 11:24:00+00:00,2565.131999282701,stop_loss,19.105722557600387,-28.796136579734565,6.8627533790925765,False,5
long,2024-11-18 12:07:00+00:00,2593.56,2024-11-18 12:14:00+00:00,2591.718936253082,stop_loss,11.87404271314888,-26.1707852183384,4.309915649806219,False,5
long,2024-11-19 12:57:00+00:00,2634.56,2024-11-19 13:33:00+00:00,2633.2768788266017,stop_loss,16.98758883965162,-28.061284213171607,6.2641492880302,False,5
short,2024-11-20 11:37:00+00:00,2623.31,2024-11-20 11:56:00+00:00,2621.128245639768,full_2r,19.916951740505418,36.14217066126395,7.31172564111277,True,5
long,2024-11-21 11:49:00+00:00,2664.79,2024-11-21 12:01:00+00:00,2669.0556679658957,full_2r,10.221160716740268,39.78381127693146,3.816266566739779,True,5
long,2024-12-09 13:32:00+00:00,2655.57,2024-12-09 13:44:00+00:00,2653.8624555595575,stop_loss,8.544536084481411,-17.765839691543352,3.1756646043251764,False,6
long,2024-12-11 14:08:00+00:00,2695.06,2024-12-11 15:23:00+00:00,2693.2823594855,stop_loss,8.191275848221075,-17.650761717427432,3.0896179041840086,False,6
short,2024-12-17 14:38:00+00:00,2644.12,2024-12-17 14:41:00+00:00,2645.186399635397,stop_loss,13.627489367407819,-19.57794736331864,5.045597670539544,False,6
short,2024-12-18 10:23:00+00:00,2646.28,2024-12-18 10:47:00+00:00,2648.4174946798676,stop_loss,6.783268034767371,-17.01327399528931,2.5140746588597374,False,6
short,2024-12-19 09:21:00+00:00,2616.04,2024-12-19 09:23:00+00:00,2617.591902451057,stop_loss,9.32519606550758,-17.888119684404067,3.4163250537536083,False,6
short,2024-12-24 13:16:00+00:00,2615.66,2024-12-24 13:25:00+00:00,2613.8906676832657,full_2r,16.32525538646241,22.908639419759304,5.976162514446202,True,6
long,2024-12-27 09:31:00+00:00,2636.32,2024-12-27 09:49:00+00:00,2634.581514892675,stop_loss,8.324650137590744,-17.543769059376952,3.0714887714825,False,7
short,2024-12-27 14:41:00+00:00,2629.15,2024-12-27 14:55:00+00:00,2626.6499041352286,full_2r,11.554485139114409,24.636356183809863,4.25096433205426,True,7
short,2025-01-06 10:52:00+00:00,2629.5,2025-01-06 10:57:00+00:00,2631.0533241577314,stop_loss,9.320285775712593,-17.909515274741153,3.432090222366743,False,7
short,2025-01-06 11:05:00+00:00,2633.36,2025-01-06 11:11:00+00:00,2634.9016049193515,stop_loss,9.372042921307909,-17.904193643599122,3.456206171738785,False,7
short,2025-01-14 12:06:00+00:00,2668.22,2025-01-14 12:19:00+00:00,2665.6845535050256,full_2r,11.373570543780994,24.590491790655065,4.246587779915885,True,7
short,2025-01-14 13:33:00+00:00,2666.86,2025-01-14 13:50:00+00:00,2668.3135265482497,stop_loss,9.942879327243316,-18.165528127695914,3.7132890595060686,False,7
long,2025-01-17 09:16:00+00:00,2711.97,2025-01-17 09:40:00+00:00,2710.7722761669065,stop_loss,12.041345566864939,-18.993004524662364,4.570797956716142,False,7
long,2025-01-21 09:01:00+00:00,2724.37,2025-01-21 09:06:00+00:00,2723.0063805222426,stop_loss,10.553008695059832,-18.414322927149883,4.024034721624034,False,7
long,2025-02-04 13:47:00+00:00,2814.61,2025-02-04 13:51:00+00:00,2816.3801924742943,full_2r,16.22382667210182,22.324361257956976,6.394934621250574,True,8
long,2025-02-05 08:10:00+00:00,2857.29,2025-02-05 08:17:00+00:00,2858.988063106691,full_2r,16.946766856418805,21.99560936304049,6.7810702135351235,True,8
long,2025-02-06 07:49:00+00:00,2866.5,2025-02-06 08:24:00+00:00,2869.9079902462345,full_2r,8.460264184368812,25.435290926219277,3.397206894676511,True,8
long,2025-02-07 15:01:00+00:00,2863.67,2025-02-07 15:12:00+00:00,2862.453830919885,stop_loss,11.883097253226259,-19.21494150105098,4.763086045678625,False,8
long,2025-02-11 07:39:00+00:00,2918.57,2025-02-11 07:43:00+00:00,2921.784039767936,full_2r,8.972794993836976,25.17061897540964,3.6683009643185702,True,8
long,2025-02-13 14:56:00+00:00,2918.02,2025-02-13 15:00:00+00:00,2916.6336626204875,stop_loss,10.426369800207047,-18.712864158630232,4.258397971982958,False,8
long,2025-02-14 08:55:00+00:00,2933.9,2025-02-14 09:03:00+00:00,2932.6261685738377,stop_loss,11.32269312629795,-19.072943619761933,4.6497412866910635,False,8
long,2025-02-14 09:05:00+00:00,2932.89,2025-02-14 09:24:00+00:00,2931.3857283019147,stop_loss,9.566825509498628,-18.318280038715752,3.9271751842576674,False,8
short,2025-02-17 14:29:00+00:00,2897.49,2025-02-17 14:38:00+00:00,2899.7563956207778,stop_loss,6.336352385180319,-16.932019019324695,2.57133772184588,False,8
long,2025-02-18 11:06:00+00:00,2911.69,2025-02-18 11:18:00+00:00,2910.391436667419,stop_loss,11.037856344753031,-18.831786416371393,4.498430896777181,False,8
long,2025-02-20 12:34:00+00:00,2952.92,2025-02-20 12:38:00+00:00,2951.5124338035653,stop_loss,10.16061148706222,-18.501218345100014,4.199485080804107,False,8
short,2025-02-26 07:10:00+00:00,2917.3,2025-02-26 07:21:00+00:00,2915.5090144953883,full_2r,15.936288747595936,22.034929137732785,6.5067330065205295,True,9
short,2025-02-26 07:51:00+00:00,2916.32,2025-02-26 08:10:00+00:00,2912.790384840055,full_2r,8.102300828662477,25.291959422180387,3.306044413101824,True,9
short,2025-02-26 14:09:00+00:00,2914.97,2025-02-26 14:21:00+00:00,2913.0516445087255,full_2r,14.94452815160726,22.572125296721097,6.096792347417596,True,9
short,2025-02-27 12:56:00+00:00,2893.46,2025-02-27 13:06:00+00:00,2888.9676095343784,full_2r,6.39469922330012,26.139103847227872,2.588381974043506,True,9
long,2025-03-03 15:28:00+00:00,2870.88,2025-03-03 16:30:00+00:00,2875.9183381036646,full_2r,5.716571010293575,26.50237888875352,2.299638654712469,True,9
long,2025-03-04 12:06:00+00:00,2914.36,2025-03-04 13:40:00+00:00,2919.7421103949296,full_2r,5.365567802839654,26.68684931542105,2.1912289309409734,True,9
long,2025-03-05 10:33:00+00:00,2918.23,2025-03-05 11:03:00+00:00,2921.945769654964,full_2r,7.792424631174175,25.769215916860876,3.185639066249215,True,9
long,2025-03-07 12:49:00+00:00,2918.75,2025-03-07 15:15:00+00:00,2916.6159728322377,stop_loss,6.801081928811395,-17.291769750868653,2.7780761446081184,False,9
long,2025-03-11 14:56:00+00:00,2913.24,2025-03-11 15:15:00+00:00,2912.26893813396,stop_loss,14.917351961965302,-20.568753335697195,6.083081703140333,False,9
long,2025-03-13 08:53:00+00:00,2939.13,2025-03-13 09:06:00+00:00,2937.6219103427356,stop_loss,9.581827818506257,-18.391957176366926,3.9417017455887264,False,9
short,2025-03-17 08:58:00+00:00,2985.89,2025-03-17 09:00:00+00:00,2986.48190533369,stop_loss,24.36151465331013,-24.60443225814236,10.18472179807631,False,9
long,2025-03-17 13:31:00+00:00,2995.7,2025-03-17 13:54:00+00:00,2998.7393425017563,full_2r,9.459391969847205,24.781069458116345,3.969262596613809,True,9
long,2025-03-20 10:37:00+00:00,3045.46,2025-03-20 10:45:00+00:00,3044.0272516580703,stop_loss,10.05714805057101,-18.696363432936522,4.287001238939299,False,9
short,2025-03-24 10:59:00+00:00,3022.46,2025-03-24 11:06:00+00:00,3023.8153774796915,stop_loss,10.608189863609105,-18.86790424346496,4.489802602037856,False,9
long,2025-03-28 09:18:00+00:00,3079.63,2025-03-28 09:31:00+00:00,3082.0151683050244,full_2r,12.029703025769916,23.504273069179856,5.188593306741567,True,10
long,2025-03-28 10:32:00+00:00,3082.01,2025-03-28 10:37:00+00:00,3080.310908584274,stop_loss,8.462051850702546,-18.02801119239751,3.6502115334375977,False,10
long,2025-03-31 12:21:00+00:00,3121.4,2025-03-31 12:24:00+00:00,3119.774097078575,stop_loss,8.824646932862185,-18.20335027841379,3.855331049727035,False,10
long,2025-04-01 15:35:00+00:00,3131.94,2025-04-01 16:07:00+00:00,3135.5751417048946,full_2r,7.877449141766689,25.179601679239347,3.4560422241823066,True,10
short,2025-04-04 13:04:00+00:00,3094.13,2025-04-04 13:06:00+00:00,3097.2543997202342,stop_loss,4.593842693359776,-16.34395804498341,1.9909572190505551,False,10
long,2025-04-17 15:31:00+00:00,3326.24,2025-04-17 16:30:00+00:00,3320.6901746046174,stop_loss,2.581521291895784,-15.528135848487684,1.2011434240040464,False,10
long,2025-04-22 09:23:00+00:00,3487.91,2025-04-22 09:32:00+00:00,3482.182205080648,stop_loss,2.497086367853868,-15.521143166935197,1.2183445559593973,False,10
short,2025-04-23 13:56:00+00:00,3331.0,2025-04-23 14:00:00+00:00,3325.730836452033,full_2r,5.419684645173332,26.031788040727037,2.525416733095964,True,10
short,2025-04-25 11:47:00+00:00,3303.02,2025-04-25 12:02:00+00:00,3306.9600036002453,stop_loss,3.633436910128272,-15.996940679589883,1.6811861724203656,False,10
short,2025-04-28 08:35:00+00:00,3297.89,2025-04-28 08:38:00+00:00,3289.217589092494,full_2r,3.2956231226843373,27.061394230440268,1.519603685755589,True,11
short,2025-05-01 15:06:00+00:00,3208.39,2025-05-01 15:20:00+00:00,3211.6346509973696,stop_loss,4.416484194384383,-16.31472546408504,1.9847756179081595,False,11
long,2025-05-06 08:46:00+00:00,3352.52,2025-05-06 08:51:00+00:00,3360.583423382873,full_2r,3.547870240565931,26.940774467143086,1.6672053900362955,True,11
long,2025-05-21 15:30:00+00:00,3295.9,2025-05-21 18:12:00+00:00,3311.692736448975,full_2r,1.8164239281150831,27.846151107572865,0.8401532687607737,True,11
long,2025-05-22 07:34:00+00:00,3335.83,2025-05-22 07:59:00+00:00,3338.881093733912,full_2r,9.428941920747514,24.36310318497414,4.405482426841032,True,11
short,2025-06-03 14:27:00+00:00,3357.89,2025-06-03 14:35:00+00:00,3359.1825798775026,stop_loss,16.73111477691116,-29.49319014973762,7.866887860914126,False,12
long,2025-06-13 12:05:00+00:00,3422.9,2025-06-13 12:14:00+00:00,3427.178929031356,full_2r,10.073125264424299,38.27206891179588,4.8301192186328405,True,12
long,2025-06-25 10:08:00+00:00,3329.92,2025-06-25 10:15:00+00:00,3327.215287207942,stop_loss,7.997808785450017,-25.358750386459523,3.72697465601727,False,13
long,2025-06-25 15:32:00+00:00,3325.4,2025-06-25 15:42:00+00:00,3322.169296056566,stop_loss,6.6767256826245225,-24.677403757302855,3.1068797652204965,False,13
long,2025-06-26 12:05:00+00:00,3344.91,2025-06-26 12:11:00+00:00,3342.8857313246876,stop_loss,10.626802241009804,-26.486394681767777,4.9748917865539894,False,13
short,2025-06-27 15:23:00+00:00,3278.23,2025-06-27 15:36:00+00:00,3271.5728605846866,full_2r,6.443100774052053,39.93854732811366,2.954072791664508,True,13
long,2025-07-01 09:08:00+00:00,3327.57,2025-07-01 09:20:00+00:00,3325.9201400104675,stop_loss,13.051316607655219,-27.611421527116104,6.07857644542322,False,13
long,2025-07-03 13:58:00+00:00,3353.18,2025-07-03 14:02:00+00:00,3352.061451914166,stop_loss,19.189053703526547,-30.470585971156748,9.006706682112526,False,13
long,2025-07-04 07:54:00+00:00,3340.13,2025-07-04 08:30:00+00:00,3338.6469157976344,stop_loss,14.419401272833346,-28.12646374055481,6.741277505243566,False,13
short,2025-07-09 13:38:00+00:00,3294.47,2025-07-09 14:21:00+00:00,3291.2438200707898,full_2r,13.21334614826467,36.537279997575965,6.091352143660403,True,13
long,2025-07-11 11:55:00+00:00,3333.32,2025-07-11 12:34:00+00:00,3336.683353626861,full_2r,12.719250602506907,36.84071655268875,5.938621092203908,True,13
long,2025-07-14 12:35:00+00:00,3365.43,2025-07-14 12:59:00+00:00,3369.8015763914314,full_2r,9.820660069858585,38.301656323421724,4.630109386246261,True,13
long,2025-07-16 13:07:00+00:00,3338.68,2025-07-16 13:18:00+00:00,3337.334818156899,stop_loss,16.01780175660893,-29.03231182107817,7.485455731699456,False,13
short,2025-07-17 08:31:00+00:00,3340.24,2025-07-17 08:37:00+00:00,3337.6696718669264,full_2r,16.7084585636871,35.13579071342605,7.8104303931103685,True,13
long,2025-07-23 07:41:00+00:00,3422.78,2025-07-23 08:10:00+00:00,3421.8933613657728,stop_loss,24.29780875151895,-33.185115467241985,11.641739501075731,False,13
short,2025-07-24 08:25:00+00:00,3380.97,2025-07-24 08:28:00+00:00,3379.2142157278427,full_2r,24.43991684300166,31.345937800467517,11.56528380530326,True,13
short,2025-07-24 15:27:00+00:00,3363.2,2025-07-24 15:41:00+00:00,3358.165906192612,full_2r,8.546970184713397,39.00493769873913,4.021311980054417,True,13
long,2025-07-30 12:37:00+00:00,3329.84,2025-07-30 12:51:00+00:00,3331.934333219998,full_2r,27.498150251306097,44.767236550935436,12.823053008862459,True,14
short,2025-08-05 10:09:00+00:00,3369.71,2025-08-05 10:17:00+00:00,3371.108787256901,stop_loss,20.668059288065017,-38.66259292117783,9.752374964158971,False,14
long,2025-08-07 07:30:00+00:00,3377.88,2025-08-07 08:06:00+00:00,3380.03087480658,full_2r,26.76083662641901,44.899894882802,12.659314419961948,True,14
long,2025-08-07 11:09:00+00:00,3382.84,2025-08-07 11:20:00+00:00,3378.097595960739,stop_loss,6.0929691289271135,-31.77891429195281,2.8835928838354032,False,14
long,2025-08-08 08:00:00+00:00,3394.12,2025-08-08 08:28:00+00:00,3392.231700589102,stop_loss,15.249518204431308,-36.03985780789353,7.24420156598648,False,14
short,2025-08-14 09:31:00+00:00,3358.58,2025-08-14 09:55:00+00:00,3360.750239226139,stop_loss,13.21359737544105,-34.8917240515537,6.215056708963213,False,14
long,2025-08-20 09:49:00+00:00,3322.92,2025-08-20 10:04:00+00:00,3321.731449162763,stop_loss,24.031511065038764,-39.74034363409411,11.177671037671654,False,14
short,2025-08-21 08:21:00+00:00,3339.17,2025-08-21 08:33:00+00:00,3340.221377688892,stop_loss,27.037554972125143,-41.06829086870519,12.641608808822147,False,14
short,2025-08-22 12:38:00+00:00,3331.16,2025-08-22 13:20:00+00:00,3329.1926211731497,full_2r,28.753504279753304,43.16344208590085,13.40559343182978,True,14
long,2025-08-26 10:08:00+00:00,3375.01,2025-08-26 10:11:00+00:00,3372.76912878746,stop_loss,6.335458636875287,-17.189466166897503,2.992519289284232,False,15
long,2025-08-26 15:00:00+00:00,3377.49,2025-08-26 15:30:00+00:00,3375.9906623878483,stop_loss,9.450118124645805,-18.636400844401596,4.467483300845345,False,15
long,2025-08-28 08:22:00+00:00,3389.72,2025-08-28 08:40:00+00:00,3388.9582344051905,stop_loss,18.559005135281133,-22.943998277337947,8.806386691392104,False,15
long,2025-08-28 13:09:00+00:00,3394.56,2025-08-28 13:30:00+00:00,3397.2443888940848,full_2r,10.50264370214709,23.199947001187027,4.993233111386339,True,15
long,2025-09-01 14:45:00+00:00,3470.8,2025-09-01 14:49:00+00:00,3468.388822937624,stop_loss,5.859232302987193,-16.973728883648747,2.846082351551866,False,15
long,2025-09-02 09:21:00+00:00,3488.95,2025-09-02 09:24:00+00:00,3487.394326580919,stop_loss,9.063631519549036,-18.526221638380107,4.426171003073813,False,15
long,2025-09-02 15:27:00+00:00,3482.33,2025-09-02 15:36:00+00:00,3478.824733041912,stop_loss,4.013657476752882,-16.02471928622128,1.9557783518775167,False,15
short,2025-09-17 12:08:00+00:00,3665.02,2025-09-17 12:13:00+00:00,3667.0315327010144,stop_loss,6.981460592685922,-17.626626301767743,3.5831900187366177,False,15
short,2025-09-17 12:23:00+00:00,3669.9,2025-09-17 13:05:00+00:00,3666.6453955792035,full_2r,8.611989585459243,23.60586169889126,4.422757677798394,True,15
long,2025-09-19 13:37:00+00:00,3655.63,2025-09-19 14:00:00+00:00,3654.603213585922,stop_loss,13.679962793178646,-21.046660227124292,7.000260285991992,False,15
long,2025-09-22 09:06:00+00:00,3696.58,2025-09-22 09:08:00+00:00,3700.1945587987775,full_2r,7.751750516759649,24.005501465685626,4.013656570596613,True,15
long,2025-09-24 12:28:00+00:00,3768.24,2025-09-24 12:39:00+00:00,3766.435159865343,stop_loss,7.780510987798617,-18.14623209987529,4.1036536009577915,False,16
long,2025-09-30 08:10:00+00:00,3864.18,2025-09-30 08:18:00+00:00,3869.529712924687,full_2r,5.2385168589775155,25.188639536711605,2.835921809951589,True,16
short,2025-09-30 14:58:00+00:00,3815.74,2025-09-30 15:43:00+00:00,3809.3863142494292,full_2r,4.421980788491843,25.73560498013692,2.360271345000421,True,16
long,2025-10-01 09:59:00+00:00,3858.87,2025-10-01 10:09:00+00:00,3863.3467561805255,full_2r,6.292399819658212,24.7681505103166,3.401389272676637,True,16
long,2025-10-02 13:41:00+00:00,3880.13,2025-10-02 14:18:00+00:00,3884.314553192735,full_2r,6.748329823467273,24.57095281654905,3.6677922918677988,True,16
short,2025-10-03 08:21:00+00:00,3852.95,2025-10-03 08:31:00+00:00,3856.464562334166,stop_loss,4.027095915800712,-16.326738254551795,2.1732586328033316,False,16
long,2025-10-03 12:18:00+00:00,3859.62,2025-10-03 12:21:00+00:00,3857.7381747352656,stop_loss,7.507264663833963,-18.182897836083534,4.0555375226338155,False,16
long,2025-10-07 08:06:00+00:00,3972.41,2025-10-07 08:11:00+00:00,3969.226932134497,stop_loss,4.428759978587597,-16.559055838532935,2.462012266665731,False,16
long,2025-10-07 09:19:00+00:00,3962.41,2025-10-07 09:41:00+00:00,3959.7767423618457,stop_loss,5.343327418838278,-17.033516373447956,2.9631586346333405,False,16
long,2025-10-07 10:02:00+00:00,3954.32,2025-10-07 10:19:00+00:00,3949.782894197886,stop_loss,3.0950533157153126,-15.755037747515638,1.7124533909309514,False,16
long,2025-10-08 11:51:00+00:00,4038.36,2025-10-08 12:00:00+00:00,4035.666964739779,stop_loss,5.205155286950472,-16.95952621265925,2.941859489974715,False,16
long,2025-10-13 10:59:00+00:00,4070.76,2025-10-13 11:48:00+00:00,4076.308190505748,full_2r,5.043092982595848,25.10399103622227,2.876049569418857,True,16
long,2025-10-16 07:02:00+00:00,4232.7,2025-10-16 07:51:00+00:00,4229.06338354368,stop_loss,3.856750055886889,-16.309964169316824,2.2844434481668596,False,16
long,2025-10-16 10:58:00+00:00,4229.21,2025-10-16 12:26:00+00:00,4224.640590710577,stop_loss,3.0637092935350743,-15.812351549434213,1.813009843464188,False,16
long,2025-10-16 15:27:00+00:00,4238.09,2025-10-16 15:31:00+00:00,4243.5785540462275,full_2r,5.092147246287297,24.925232010597107,3.023293361998564,True,16
short,2025-10-23 07:38:00+00:00,4087.65,2025-10-23 08:05:00+00:00,4091.5589089934283,stop_loss,3.5839628282835068,-16.061363180211654,2.0519786486218416,False,17
long,2025-10-23 12:12:00+00:00,4112.49,2025-10-23 12:15:00+00:00,4119.982247588761,full_2r,3.7328596186013754,25.816362051651794,2.151146424999641,True,17
short,2025-10-27 15:51:00+00:00,4044.08,2025-10-27 16:00:00+00:00,4048.425254975013,stop_loss,3.226707516705881,-15.84871721734332,1.8278503274646798,False,17
long,2025-11-06 14:40:00+00:00,4008.49,2025-11-06 14:53:00+00:00,4005.7620724947437,stop_loss,5.130533577390239,-16.873940917294792,2.8782172548922516,False,17
long,2025-11-07 07:07:00+00:00,3997.2,2025-11-07 07:17:00+00:00,3995.4936202123627,stop_loss,8.185899443084649,-18.54817039112092,4.579917037810982,False,17
long,2025-11-10 08:48:00+00:00,4071.24,2025-11-10 09:00:00+00:00,4076.817535453627,full_2r,4.997546153668295,25.023570301490995,2.8504205517321966,True,17
long,2025-11-12 15:02:00+00:00,4129.21,2025-11-12 15:09:00+00:00,4126.000602808663,stop_loss,4.353588414593362,-16.48817967686368,2.5157852468291253,False,17
long,2025-11-13 07:31:00+00:00,4213.11,2025-11-13 07:52:00+00:00,4208.7585906049935,stop_loss,3.204886813003191,-15.83515407911473,1.8893794910813,False,17
short,2025-11-18 07:23:00+00:00,4020.09,2025-11-18 07:42:00+00:00,4023.582246066912,stop_loss,3.9861464007470118,-16.165031952214658,2.2444278620713773,False,17
short,2025-11-18 09:42:00+00:00,4011.97,2025-11-18 10:04:00+00:00,4017.7805735500983,stop_loss,2.3912740854841297,-15.238767364310341,1.3440934121602173,False,17
short,2025-11-20 08:42:00+00:00,4070.53,2025-11-20 08:51:00+00:00,4064.0901702518327,full_2r,4.307818375000324,25.2886442840157,2.452972637014138,True,17
long,2025-11-24 12:32:00+00:00,4067.73,2025-11-24 12:53:00+00:00,4064.691255058664,stop_loss,4.576527648586974,-16.512177791689556,2.605277550661264,False,18
long,2025-11-25 09:54:00+00:00,4133.93,2025-11-25 09:59:00+00:00,4131.112709423971,stop_loss,4.926782279458052,-16.73058190324828,2.850404617182779,False,18
short,2025-12-09 08:37:00+00:00,4182.7,2025-12-09 09:06:00+00:00,4185.05929120685,stop_loss,5.871654520992966,-17.292224298134126,3.4392814170956916,False,18
long,2025-12-09 14:00:00+00:00,4203.02,2025-12-09 14:12:00+00:00,4201.7981342441135,stop_loss,11.314193678153229,-20.480987624842378,6.656561814034465,False,18
