direction,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl,score
long,2024-04-22 15:00:00,17135.15,2024-04-24 16:39:00,17636.201883247173,full_2r,68.82079230590982,5
short,2024-04-25 15:46:00,17253.85,2024-04-25 23:00:00,17478.50627553246,stop_loss,-72.08508339574666,5
short,2024-04-25 15:12:00,17334.15,2024-04-25 23:02:00,17558.806275532464,stop_loss,-72.09137758576992,4
long,2024-04-25 09:31:00,17276.85,2024-04-26 17:11:00,17699.102943536447,full_2r,70.9053528929108,5
long,2024-04-29 07:00:00,17773.65,2024-04-30 20:12:00,17560.088639801525,stop_loss,-71.86241218631987,3
short,2024-04-26 07:00:00,17641.75,2024-05-01 22:00:00,17641.75,stop_loss,-0.3317860162936407,5
short,2024-04-26 09:00:00,17642.35,2024-05-01 22:00:00,17642.35,stop_loss,-0.3555031355299529,5
short,2024-05-03 07:00:00,17659.05,2024-05-03 16:45:00,17885.956274975462,stop_loss,-71.79672410917561,6
long,2024-05-03 10:00:00,17631.25,2024-05-06 22:46:00,18050.58087662414,full_2r,70.59226557998407,6
long,2024-05-03 11:14:00,17636.85,2024-05-06 22:47:00,18056.180876624137,full_2r,70.58922404159571,3
short,2024-05-06 07:00:00,17896.75,2024-05-06 22:57:00,18088.466166040762,stop_loss,-71.93088926842799,7
long,2024-05-07 09:00:00,18077.35,2024-05-14 15:30:00,18077.35,stop_loss,-0.675793195371973,5
long,2024-05-07 13:00:00,18067.25,2024-05-14 22:19:00,18324.687279475154,full_2r,70.76287035479324,6
long,2024-05-07 11:00:00,18063.95,2024-05-14 22:22:00,18331.639168625177,full_2r,70.79456887495162,5
long,2024-05-14 15:56:00,18178.85,2024-05-15 15:30:00,18419.459723137414,full_2r,71.42779791341484,5
long,2024-05-15 08:00:00,18310.65,2024-05-15 20:12:00,18548.108358693484,full_2r,72.63153821471687,5
long,2024-05-15 09:00:00,18317.85,2024-05-15 20:15:00,18555.30835869348,full_2r,72.62573785755475,5
short,2024-05-16 12:00:00,18621.35,2024-05-20 16:38:00,18621.35,stop_loss,-0.7690419119177231,5
short,2024-05-16 08:00:00,18624.45,2024-05-20 16:45:00,18624.45,stop_loss,-0.7385060576359026,6
long,2024-05-15 15:30:00,18425.85,2024-05-21 22:54:00,18713.46057753435,full_2r,73.74843069796003,6
short,2024-05-22 09:00:00,18732.65,2024-05-22 23:00:00,18732.65,stop_loss,-1.0832661513575725,7
short,2024-05-21 14:07:00,18669.95,2024-05-22 23:20:00,18770.87848102269,stop_loss,-78.1591717917952,4
long,2024-05-21 07:00:00,18664.15,2024-05-23 06:18:00,18885.898026391777,full_2r,75.28413933472278,8
long,2024-05-23 14:00:00,18893.25,2024-05-23 17:55:00,18748.216462042878,stop_loss,-78.56827731423112,6
long,2024-05-23 13:00:00,18871.75,2024-05-23 20:37:00,18726.716462042878,stop_loss,-78.5716854502419,3
long,2024-05-23 12:00:00,18858.65,2024-05-23 20:38:00,18713.61646204288,stop_loss,-78.57571600437649,6
long,2024-05-24 10:02:00,18633.75,2024-05-30 05:36:00,18633.75,stop_loss,-0.5685851995815696,5
long,2024-05-24 11:02:00,18634.05,2024-05-30 05:36:00,18634.05,stop_loss,-0.5685643839239863,6
short,2024-05-27 12:00:00,18806.65,2024-05-30 22:35:00,18541.731806201824,full_2r,75.27377294020692,5
long,2024-05-30 10:29:00,18632.55,2024-05-31 03:12:00,18476.568904307307,stop_loss,-77.53723634325556,6
short,2024-05-30 07:00:00,18621.65,2024-05-31 17:43:00,18310.55516378609,full_2r,75.63776185039006,6
long,2024-05-31 15:05:00,18505.15,2024-05-31 17:47:00,18307.165381920066,stop_loss,-77.50156869777103,8
long,2024-05-31 13:24:00,18458.35,2024-05-31 18:30:00,18260.365381920063,stop_loss,-77.50257742808725,3
long,2024-06-03 11:00:00,18585.15,2024-06-07 19:56:00,19106.86822354108,full_2r,75.55760235544413,4
long,2024-06-03 09:00:00,18591.25,2024-06-07 20:23:00,19112.96822354108,full_2r,75.56011675430368,5
short,2024-06-10 11:00:00,18979.75,2024-06-11 20:55:00,19135.436430109014,stop_loss,-79.11477682578713,6
long,2024-06-03 07:00:00,18588.45,2024-06-11 21:16:00,19156.955642547397,full_2r,75.59377238689217,3
short,2024-06-10 09:00:00,19003.55,2024-06-11 21:16:00,19159.236430109013,stop_loss,-79.12117381690062,7
long,2024-06-12 12:00:00,19226.55,2024-06-12 23:45:00,19569.61532350811,full_2r,76.58754569601591,6
long,2024-06-12 15:29:00,19257.69,2024-06-13 06:30:00,19600.75532350811,full_2r,76.58235834350201,7
long,2024-06-12 15:41:00,19382.09,2024-06-17 11:17:00,19725.155323508112,full_2r,76.83804119303626,4
short,2024-06-17 11:16:00,19724.19,2024-06-17 20:19:00,19865.686668183454,stop_loss,-80.60508069792951,3
long,2024-06-20 07:00:00,20003.55,2024-06-20 17:09:00,19903.408659378856,stop_loss,-81.22937739971889,3
short,2024-06-20 09:00:00,20037.95,2024-06-20 19:22:00,19829.651676256686,full_2r,77.95855270770774,5
short,2024-06-20 10:04:00,20031.75,2024-06-20 19:23:00,19823.451676256685,full_2r,77.95153245668564,5
short,2024-06-21 09:00:00,19805.75,2024-06-24 22:57:00,19474.25894523091,full_2r,79.39921683009318,4
short,2024-06-21 10:00:00,19802.15,2024-06-24 23:01:00,19470.658945230913,full_2r,79.39468952762448,6
short,2024-06-21 10:36:00,19736.35,2024-06-26 04:58:00,19736.35,stop_loss,-0.6672764010166204,5
long,2024-06-25 11:01:00,19466.55,2024-06-27 16:36:00,19808.226655582464,full_2r,81.32775809656285,6
long,2024-06-26 08:37:00,19741.25,2024-06-28 19:40:00,19741.25,stop_loss,-0.701247652399903,4
long,2024-06-26 10:00:00,19754.05,2024-06-28 19:40:00,19754.05,stop_loss,-0.701660460657665,3
short,2024-07-01 10:00:00,19762.85,2024-07-01 19:09:00,19762.85,stop_loss,-0.6020135008824228,4
short,2024-07-01 09:00:00,19766.95,2024-07-01 19:12:00,19766.95,stop_loss,-0.6021688395009616,5
short,2024-07-01 07:47:00,19740.15,2024-07-02 20:12:00,19929.35207340668,stop_loss,-84.59985176672562,5
short,2024-07-02 09:00:00,19774.45,2024-07-02 20:55:00,19963.339261356563,stop_loss,-85.16622686191782,5
long,2024-07-02 12:00:00,19714.75,2024-07-03 17:46:00,20073.891386351374,full_2r,83.27507671612956,5
long,2024-07-03 08:00:00,20002.25,2024-07-05 18:14:00,20330.03671560502,full_2r,82.3025688075029,3
long,2024-07-03 07:00:00,19993.75,2024-07-05 18:35:00,20343.042364159635,full_2r,82.35113778436379,5
short,2024-07-08 07:00:00,20364.05,2024-07-09 02:06:00,20489.359550502213,stop_loss,-87.2667345388591,7
long,2024-07-08 14:05:00,20381.75,2024-07-10 19:33:00,20603.916346976657,full_2r,84.21112082529226,5
long,2024-07-09 09:01:00,20491.25,2024-07-11 15:30:00,20712.59855725828,full_2r,83.87779978170222,4
long,2024-07-09 10:01:00,20489.25,2024-07-11 15:30:00,20710.59855725828,full_2r,83.87029762279747,4
short,2024-07-11 15:00:00,20656.95,2024-07-11 17:57:00,20411.939813971807,full_2r,85.1279560493794,8
long,2024-07-15 09:34:00,20408.35,2024-07-17 10:31:00,20198.713290569158,stop_loss,-89.38374560257826,3
long,2024-07-15 08:34:00,20391.65,2024-07-17 10:42:00,20182.01329056916,stop_loss,-89.38702252591395,5
long,2024-07-15 07:34:00,20379.45,2024-07-17 10:56:00,20151.96148911826,stop_loss,-89.29603352423644,3
short,2024-07-17 14:18:00,20085.15,2024-07-18 18:28:00,19633.974354675986,full_2r,85.77545465005697,5
short,2024-07-17 15:38:00,20087.45,2024-07-18 18:28:00,19636.274354675985,full_2r,85.77165092887411,5
short,2024-07-19 09:00:00,19781.85,2024-07-22 16:38:00,19781.85,stop_loss,-0.43213652912400635,4
long,2024-07-19 12:02:00,19677.95,2024-07-24 16:36:00,19396.972525839723,stop_loss,-88.9487688593527,5
short,2024-07-23 08:00:00,19767.05,2024-07-24 17:13:00,19307.802512961458,full_2r,87.864065705951,5
short,2024-07-19 09:50:00,19734.95,2024-07-24 19:06:00,19170.355828860902,full_2r,87.66931019044125,4
long,2024-07-25 09:41:00,19105.55,2024-07-25 17:03:00,18814.3206012003,stop_loss,-90.414752644055,5
long,2024-07-25 09:00:00,19070.55,2024-07-25 17:09:00,18779.3206012003,stop_loss,-90.41614628492127,4
short,2024-07-25 08:00:00,19091.25,2024-07-25 18:15:00,19091.25,stop_loss,-0.41117240231906227,5
long,2024-07-26 11:28:00,19024.35,2024-07-30 23:01:00,18658.765546926443,stop_loss,-89.27236382762969,4
long,2024-07-31 08:05:00,18954.55,2024-08-01 19:41:00,18954.55,stop_loss,-0.33024561476117037,3
long,2024-07-26 10:00:00,18947.05,2024-08-01 19:42:00,18947.05,stop_loss,-0.32155676622030566,3
long,2024-07-26 07:07:00,18930.95,2024-08-01 20:06:00,18930.95,stop_loss,-0.31443922711149225,5
long,2024-08-02 10:01:00,18581.95,2024-08-05 01:06:00,18163.459771917813,stop_loss,-89.46288815285108,3
long,2024-08-02 10:15:00,18530.55,2024-08-05 02:32:00,18112.05977191781,stop_loss,-89.45941279846673,3
short,2024-08-02 07:51:00,18620.45,2024-08-05 08:01:00,17753.22639673341,full_2r,88.65718699427218,5
short,2024-08-05 07:46:00,17825.15,2024-08-05 11:09:00,17825.15,stop_loss,-0.2231677936316268,3
short,2024-08-05 07:03:00,17910.95,2024-08-05 17:00:00,17910.95,stop_loss,-0.2242459962195401,6
short,2024-08-05 14:00:00,17665.65,2024-08-06 04:13:00,18320.854151390286,stop_loss,-89.53966362758632,7
long,2024-08-05 10:18:00,17590.75,2024-08-13 16:34:00,18781.405733977575,full_2r,89.00884287151395,8
short,2024-08-06 07:47:00,18221.15,2024-08-13 18:21:00,18867.850550476207,stop_loss,-89.23366167450433,6
short,2024-08-06 07:00:00,18278.75,2024-08-13 19:21:00,18925.450550476206,stop_loss,-89.23600580901991,8
short,2024-08-14 09:01:00,19011.25,2024-08-15 15:50:00,19253.684165108014,stop_loss,-89.22121961644675,4
short,2024-08-14 10:01:00,19004.45,2024-08-15 15:50:00,19246.884165108015,stop_loss,-89.2174447831175,4
short,2024-08-14 07:00:00,19011.65,2024-08-15 15:51:00,19270.274036663093,stop_loss,-89.16380255952664,4
short,2024-08-16 14:00:00,19501.85,2024-08-19 22:56:00,19756.550115047958,stop_loss,-87.29152119007358,4
short,2024-08-16 13:00:00,19516.65,2024-08-19 23:27:00,19771.35011504796,stop_loss,-87.29550139283934,6
short,2024-08-16 12:00:00,19526.05,2024-08-20 01:05:00,19780.75011504796,stop_loss,-87.2992269982756,4
short,2024-08-20 12:00:00,19783.95,2024-08-23 17:02:00,19783.95,stop_loss,-0.5945175918888893,3
short,2024-08-20 15:00:00,19783.55,2024-08-23 17:02:00,19783.55,stop_loss,-0.5944762990173715,5
short,2024-08-20 11:00:00,19810.45,2024-08-23 17:13:00,19810.45,stop_loss,-0.5592939923976579,7
long,2024-08-26 10:24:00,19741.75,2024-08-26 17:31:00,19512.363311312667,stop_loss,-86.38950771226877,7
long,2024-08-26 10:00:00,19717.35,2024-08-26 17:32:00,19487.963311312666,stop_loss,-86.39187516378918,4
long,2024-08-26 08:00:00,19701.65,2024-08-26 17:34:00,19472.26331131267,stop_loss,-86.39469308427662,4
short,2024-08-27 13:12:00,19524.55,2024-08-29 16:34:00,19524.55,stop_loss,-0.5002585352859478,7
short,2024-08-27 15:00:00,19518.25,2024-08-29 16:34:00,19518.25,stop_loss,-0.5000761558460846,4
long,2024-08-29 07:00:00,19217.75,2024-09-03 17:31:00,19217.75,stop_loss,-0.4104591709375912,5
long,2024-08-30 09:07:00,19428.35,2024-09-03 17:46:00,19159.683335040143,stop_loss,-85.2473075956303,5
long,2024-08-30 07:17:00,19383.75,2024-09-03 18:56:00,19100.45769427709,stop_loss,-85.20419106654238,3
long,2024-09-04 10:42:00,18849.95,2024-09-06 17:40:00,18558.11176025578,stop_loss,-83.94373887289451,5
long,2024-09-04 11:45:00,18851.35,2024-09-06 17:40:00,18559.511760255777,stop_loss,-83.94113798637096,4
short,2024-09-04 07:16:00,18831.55,2024-09-10 22:31:00,18831.55,stop_loss,-0.3576249962005684,7
short,2024-09-11 07:21:00,18699.05,2024-09-11 20:42:00,18983.79184485569,stop_loss,-83.06127539412479,5
long,2024-09-09 09:00:00,18518.15,2024-09-11 22:54:00,19215.546027806362,full_2r,81.99179685927886,4
long,2024-09-09 07:00:00,18508.75,2024-09-11 22:58:00,19264.206955161186,full_2r,82.01742414114065,5
short,2024-09-12 15:31:00,19251.85,2024-09-13 20:17:00,19545.086210552603,stop_loss,-84.20213232593265,6
short,2024-09-12 12:07:00,19283.75,2024-09-17 16:31:00,19576.986210552604,stop_loss,-84.20882992937584,4
short,2024-09-12 15:19:00,19284.35,2024-09-17 16:31:00,19577.586210552603,stop_loss,-84.2061403430858,4
short,2024-09-18 07:57:00,19426.95,2024-09-18 21:00:00,19609.978548360323,stop_loss,-82.8732859316689,4
short,2024-09-18 10:00:00,19471.65,2024-09-18 21:01:00,19648.568075245614,stop_loss,-82.91376952198172,2
long,2024-09-16 10:00:00,19469.25,2024-09-19 17:20:00,19841.111597112467,full_2r,82.22437252052293,5
long,2024-09-19 09:25:00,19669.95,2024-09-20 18:11:00,19669.95,stop_loss,-0.4028013048625584,5
long,2024-09-19 10:25:00,19663.25,2024-09-20 18:13:00,19663.25,stop_loss,-0.40265004571449425,3
short,2024-09-23 10:16:00,19734.35,2024-09-24 18:55:00,19987.411782076477,stop_loss,-82.78776883931268,4
short,2024-09-20 09:00:00,19808.45,2024-09-25 17:12:00,20032.992961750693,stop_loss,-82.917573516577,5
short,2024-09-23 10:02:00,19819.55,2024-09-26 03:09:00,20072.611782076478,stop_loss,-82.79480596934229,6
long,2024-09-26 13:42:00,20259.85,2024-09-26 17:48:00,20064.811513555458,stop_loss,-81.30134302246456,7
long,2024-09-26 15:00:00,20261.65,2024-09-26 17:48:00,20066.61151355546,stop_loss,-81.29730838106732,2
long,2024-09-26 10:40:00,20259.25,2024-09-26 17:51:00,20055.74405410245,stop_loss,-81.25678084515565,4
long,2024-10-01 08:40:00,20030.15,2024-10-01 16:51:00,19808.26171609338,stop_loss,-79.40524090362007,7
long,2024-09-30 12:00:00,19975.25,2024-10-01 17:10:00,19746.778870214115,stop_loss,-79.3808009853431,3
short,2024-10-02 07:34:00,19735.95,2024-10-04 15:48:00,20019.217452571578,stop_loss,-78.33531612909896,4
short,2024-10-01 07:00:00,20069.05,2024-10-04 16:17:00,20069.05,stop_loss,-0.4731933893906633,8
short,2024-10-02 07:00:00,19783.15,2024-10-04 16:17:00,20066.41745257158,stop_loss,-78.3398066198056,5
short,2024-10-07 07:30:00,20030.95,2024-10-08 17:42:00,20030.95,stop_loss,-0.4169166152218695,4
long,2024-10-08 10:25:00,19756.85,2024-10-09 18:36:00,20221.276594901952,full_2r,76.27000559897505,5
short,2024-10-09 07:00:00,20045.25,2024-10-09 21:29:00,20266.729284214605,stop_loss,-77.9725354896312,2
long,2024-10-09 09:15:00,20026.65,2024-10-14 16:46:00,20440.147425971983,full_2r,76.46077151310803,4
long,2024-10-14 10:39:00,20274.05,2024-10-15 17:33:00,20274.05,stop_loss,-0.6881709160005837,4
long,2024-10-14 09:39:00,20259.65,2024-10-15 17:34:00,20259.65,stop_loss,-0.6877249946938528,5
short,2024-10-15 08:00:00,20451.05,2024-10-15 21:59:00,20152.540302480495,full_2r,77.54948865431139,4
long,2024-10-17 11:32:00,20305.25,2024-10-23 19:29:00,20107.154588700203,stop_loss,-80.21313896688022,4
long,2024-10-17 09:32:00,20261.15,2024-10-23 20:02:00,20063.054588700204,stop_loss,-80.21871625914996,4
long,2024-10-17 10:32:00,20269.35,2024-10-23 20:02:00,20071.2545887002,stop_loss,-80.21515425974567,6
long,2024-10-25 15:00:00,20304.35,2024-10-29 16:33:00,20304.35,stop_loss,-0.6580372081451579,7
long,2024-10-25 10:10:00,20263.35,2024-10-29 22:24:00,20597.505519735307,full_2r,76.7328169976916,4
long,2024-10-25 14:00:00,20283.85,2024-10-30 01:52:00,20618.1447837706,full_2r,76.72786623671333,3
short,2024-10-30 14:00:00,20597.95,2024-10-31 09:40:00,20231.779909042267,full_2r,78.62275832892932,4
short,2024-10-30 11:09:00,20595.95,2024-10-31 09:48:00,20223.23066427954,full_2r,78.63804191334111,6
short,2024-10-30 08:00:00,20584.15,2024-10-31 10:01:00,20211.43066427954,full_2r,78.64264948194028,5
short,2024-11-04 09:32:00,20087.15,2024-11-06 04:10:00,20320.105171639745,stop_loss,-82.69259465355465,7
long,2024-11-01 08:14:00,19972.75,2024-11-06 04:40:00,20442.49752305258,full_2r,81.21532140095418,5
long,2024-11-01 10:52:00,19970.75,2024-11-06 04:40:00,20440.49752305258,full_2r,81.21198604686104,2
long,2024-11-06 07:11:00,20399.06,2024-11-07 16:33:00,20927.842439617754,full_2r,82.36415873646361,5
long,2024-11-06 07:27:00,20434.56,2024-11-07 16:40:00,20963.342439617754,full_2r,82.36026652229853,7
long,2024-11-06 07:00:00,20468.06,2024-11-07 17:04:00,20996.842439617754,full_2r,82.36577024166775,4
long,2024-11-08 07:34:00,21118.85,2024-11-14 19:32:00,20923.808018941196,stop_loss,-86.68932405211063,6
short,2024-11-08 08:15:00,21117.75,2024-11-15 08:21:00,20755.197232831408,full_2r,84.70578581704196,4
short,2024-11-08 11:00:00,21113.85,2024-11-15 08:24:00,20751.297232831406,full_2r,84.70107920273199,6
short,2024-11-15 07:00:00,20812.75,2024-11-15 18:54:00,20418.707298001857,full_2r,84.7423760587435,3
short,2024-11-18 11:00:00,20533.35,2024-11-19 17:37:00,20533.35,stop_loss,-0.5304928446446615,3
short,2024-11-18 09:00:00,20546.55,2024-11-19 17:49:00,20546.55,stop_loss,-0.5308789645802585,6
short,2024-11-18 09:28:00,20513.95,2024-11-20 02:29:00,20750.833636662774,stop_loss,-88.49910651541448,6
long,2024-11-20 12:00:00,20727.15,2024-11-20 17:07:00,20496.88521332826,stop_loss,-88.49487530102975,3
long,2024-11-20 13:00:00,20714.4,2024-11-20 17:09:00,20484.13521332826,stop_loss,-88.49029456508622,4
short,2024-11-20 10:17:00,20773.4,2024-11-21 15:39:00,20773.4,stop_loss,-0.5246960700016202,3
long,2024-11-21 15:59:00,20753.65,2024-11-21 17:29:00,20447.225734510597,stop_loss,-87.25895642596154,4
short,2024-11-21 09:28:00,20542.25,2024-11-25 01:05:00,20821.939537103157,stop_loss,-87.34711604325597,4
short,2024-11-21 09:23:00,20601.15,2024-11-25 03:07:00,20880.83953710316,stop_loss,-87.3528176249018,3
short,2024-11-22 07:17:00,20699.55,2024-11-25 16:41:00,20991.691606847267,stop_loss,-86.68907903982691,6
long,2024-11-25 12:51:00,20898.55,2024-11-26 03:02:00,20694.888355597905,stop_loss,-85.81110250419101,4
long,2024-11-25 10:21:00,20865.95,2024-11-27 18:01:00,20656.648102612966,stop_loss,-85.78069594964866,4
short,2024-11-29 07:00:00,20871.15,2024-12-02 16:31:00,21012.81827442315,stop_loss,-84.49518375650416,6
short,2024-11-26 09:01:00,20818.95,2024-12-02 16:33:00,21050.708217922616,stop_loss,-84.4444555777417,3
long,2024-11-26 12:02:00,20826.45,2024-12-04 01:43:00,21277.9242443992,full_2r,82.84185392997938,6
short,2024-12-03 09:00:00,21167.55,2024-12-04 06:56:00,21300.201620065363,stop_loss,-83.70991556674981,4
short,2024-12-03 08:00:00,21177.35,2024-12-04 07:33:00,21310.001620065363,stop_loss,-83.71731132193518,3
long,2024-12-04 10:00:00,21301.35,2024-12-06 16:54:00,21569.338990980934,full_2r,80.3601841335757,3
long,2024-12-04 08:00:00,21306.25,2024-12-06 17:01:00,21574.238990980935,full_2r,80.36623776172043,5
long,2024-12-04 13:12:00,21367.25,2024-12-09 09:35:00,21632.94712551681,full_2r,80.34330216844685,4
long,2024-12-09 07:06:00,21598.55,2024-12-09 17:38:00,21476.75760459698,stop_loss,-85.2770483085224,4
long,2024-12-10 10:11:00,21415.95,2024-12-10 18:39:00,21415.95,stop_loss,-0.9867990907688899,7
long,2024-12-10 11:11:00,21413.55,2024-12-10 18:41:00,21413.55,stop_loss,-0.986606560766502,5
long,2024-12-11 08:00:00,21393.35,2024-12-11 17:05:00,21663.480624420947,full_2r,82.77552348056767,4
long,2024-12-11 07:00:00,21390.25,2024-12-11 17:07:00,21670.985335870326,full_2r,82.81689662227436,6
long,2024-12-11 11:00:00,21400.25,2024-12-11 17:07:00,21670.380624420948,full_2r,82.76879974849957,7
short,2024-12-12 09:00:00,21722.25,2024-12-13 02:09:00,21722.25,stop_loss,-0.9278207458649362,3
short,2024-12-12 10:00:00,21726.25,2024-12-13 02:11:00,21726.25,stop_loss,-0.9279217494124716,3
short,2024-12-12 08:00:00,21733.75,2024-12-13 02:26:00,21733.75,stop_loss,-0.9283818589593923,4
long,2024-12-13 08:00:00,21704.55,2024-12-13 17:43:00,21704.55,stop_loss,-0.8075463917549094,8
long,2024-12-13 07:00:00,21692.55,2024-12-13 17:56:00,21692.55,stop_loss,-0.7813837313878937,6
long,2024-12-13 14:52:00,21803.35,2024-12-13 18:08:00,21644.629251516664,stop_loss,-88.80076669583816,5
short,2024-12-16 07:27:00,21769.45,2024-12-16 16:59:00,21952.24887599867,stop_loss,-88.5495365565101,2
long,2024-12-16 12:10:00,21835.05,2024-12-18 21:06:00,21835.05,stop_loss,-0.7772266865118143,4
long,2024-12-16 11:10:00,21804.05,2024-12-18 21:09:00,21804.05,stop_loss,-0.7620346238372498,6
short,2024-12-17 13:03:00,22079.25,2024-12-18 21:30:00,21748.89580033267,full_2r,86.24600178310293,5
long,2024-12-19 09:25:00,21256.65,2024-12-20 10:38:00,20898.68880253833,stop_loss,-88.66313804422242,7
long,2024-12-19 10:25:00,21256.45,2024-12-20 10:38:00,20898.48880253833,stop_loss,-88.6605512944891,4
short,2024-12-19 07:00:00,21195.65,2024-12-20 17:30:00,21195.65,stop_loss,-0.35855872364101476,4
short,2024-12-20 11:01:00,20890.25,2024-12-20 17:32:00,21241.88491005619,stop_loss,-87.41893698237777,4
long,2024-12-20 14:08:00,20769.25,2024-12-20 18:42:00,21498.69717743073,full_2r,86.64174728974083,4
short,2024-12-23 12:25:00,21366.25,2024-12-24 19:54:00,21744.55926458589,stop_loss,-87.97786758216222,4
short,2024-12-23 10:00:00,21428.85,2024-12-26 01:16:00,21824.006843752944,stop_loss,-87.95271654992487,4
short,2024-12-23 09:00:00,21445.45,2024-12-26 05:22:00,21840.606843752947,stop_loss,-87.95556885734625,6
long,2024-12-26 07:00:00,21833.55,2024-12-27 16:28:00,21618.491471528825,stop_loss,-86.64030003345047,2
short,2024-12-26 10:18:00,21769.95,2024-12-27 17:17:00,21303.528550649968,full_2r,84.87551655322603,6
short,2024-12-26 11:28:00,21705.75,2024-12-30 14:49:00,21239.328550649967,full_2r,84.87328039647107,3
short,2024-12-30 07:00:00,21465.15,2024-12-31 19:41:00,20990.085828803545,full_2r,85.45984162935595,7
short,2024-12-30 15:35:00,21193.25,2025-01-02 10:07:00,21193.25,stop_loss,-0.46335775003749224,4
short,2024-12-30 12:00:00,21420.45,2025-01-02 19:37:00,20864.111133634662,full_2r,85.5364930590604,2
long,2025-01-02 11:00:00,21148.25,2025-01-02 19:37:00,20854.676158074653,stop_loss,-88.95149542335375,4
long,2025-01-02 07:13:00,21124.35,2025-01-02 19:42:00,20818.07249008614,stop_loss,-88.91997260490837,5
long,2025-01-03 08:31:00,21048.85,2025-01-06 16:53:00,21650.591076748613,full_2r,86.98577582333415,6
long,2025-01-03 09:51:00,21049.75,2025-01-06 16:53:00,21651.491076748614,full_2r,86.98277561917726,6
long,2025-01-03 11:05:00,21049.95,2025-01-06 16:53:00,21651.691076748615,full_2r,86.97978962731254,8
long,2025-01-08 12:03:00,21254.15,2025-01-10 15:30:00,20962.05964600755,stop_loss,-91.05850888158045,3
long,2025-01-08 15:00:00,21125.95,2025-01-10 17:00:00,20833.85964600755,stop_loss,-91.04972316448372,8
short,2025-01-09 09:18:00,21111.05,2025-01-13 11:03:00,20578.324019279225,full_2r,89.6462861409938,5
short,2025-01-13 11:03:00,20577.95,2025-01-14 01:33:00,20902.592560187426,stop_loss,-90.91088408254524,7
short,2025-01-10 15:50:00,20939.55,2025-01-14 10:24:00,20939.55,stop_loss,-0.48978295562197116,4
long,2025-01-14 10:48:00,20973.75,2025-01-14 18:41:00,20694.492389737552,stop_loss,-90.39353829852482,4
short,2025-01-13 10:20:00,20689.15,2025-01-15 15:30:00,21013.792560187427,stop_loss,-89.97222123311033,6
long,2025-01-15 10:00:00,20760.35,2025-01-16 08:59:00,21291.347623174013,full_2r,88.33071586871151,4
long,2025-01-14 07:23:00,20865.95,2025-01-17 16:07:00,21435.375254451803,full_2r,89.00056573661281,4
