direction,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl,score
short,2023-08-23 14:03:00,14944.7,2023-08-23 17:48:00,15112.274537187173,stop_loss,-75.77725639808563,6
long,2023-08-22 08:00:00,14910.2,2023-08-23 23:20:00,15256.33288530515,full_2r,73.86454742207205,5
short,2023-08-24 11:49:00,15325.6,2023-08-24 18:13:00,14954.363019494094,full_2r,74.12243592393348,6
short,2023-08-24 10:16:00,15318.2,2023-08-24 18:35:00,14946.963019494095,full_2r,74.12564140678515,6
short,2023-08-24 12:49:00,15302.0,2023-08-24 18:35:00,14941.75461689488,full_2r,74.10697540171701,6
long,2023-08-31 08:00:00,15467.4,2023-09-01 16:49:00,15467.4,stop_loss,-0.5930996128531951,4
long,2023-08-31 10:00:00,15462.7,2023-09-01 17:56:00,15462.7,stop_loss,-0.5928873683978884,6
long,2023-08-31 14:00:00,15443.6,2023-09-01 18:45:00,15443.6,stop_loss,-0.5777046796838123,5
long,2023-09-04 09:00:00,15513.8,2023-09-06 17:05:00,15380.571762755815,stop_loss,-78.89371644275006,6
long,2023-09-04 08:00:00,15508.2,2023-09-06 17:06:00,15374.971762755817,stop_loss,-78.8977597357508,6
long,2023-09-04 07:00:00,15508.7,2023-09-06 17:13:00,15366.975110872098,stop_loss,-78.8261723807074,5
short,2023-09-07 09:22:00,15310.3,2023-09-08 09:05:00,15310.3,stop_loss,-0.5887354297381406,3
short,2023-09-07 11:00:00,15309.4,2023-09-08 09:05:00,15309.4,stop_loss,-0.5886688856989875,4
short,2023-09-07 08:22:00,15325.0,2023-09-08 10:06:00,15325.0,stop_loss,-0.5893326977799552,3
short,2023-09-08 11:00:00,15304.7,2023-09-11 20:51:00,15450.58767778183,stop_loss,-77.86577255999887,4
long,2023-09-08 13:36:00,15245.6,2023-09-13 15:30:00,15245.6,stop_loss,-0.5672440620391411,5
long,2023-09-08 14:41:00,15208.1,2023-09-13 15:30:00,15208.1,stop_loss,-0.5658195146551027,5
long,2023-09-13 07:00:00,15270.7,2023-09-15 17:15:00,15270.7,stop_loss,-0.6150557196339321,5
long,2023-09-13 15:50:00,15276.6,2023-09-15 17:15:00,15276.6,stop_loss,-0.5715853990550134,6
short,2023-09-15 09:00:00,15504.7,2023-09-15 20:13:00,15223.37461822596,full_2r,76.6275211665906,7
short,2023-09-18 12:00:00,15228.5,2023-09-20 15:24:00,15228.5,stop_loss,-0.575071147189277,6
short,2023-09-18 14:00:00,15229.0,2023-09-20 15:48:00,15229.0,stop_loss,-0.5750603518305909,5
short,2023-09-18 14:38:00,15168.4,2023-09-21 11:38:00,14879.197256440979,full_2r,77.43260917077035,6
short,2023-09-21 11:00:00,14923.9,2023-09-26 16:54:00,14611.120574326198,full_2r,78.27038364432984,6
short,2023-09-21 08:14:00,14912.8,2023-09-26 16:58:00,14600.020574326198,full_2r,78.27443246129101,3
short,2023-09-28 10:12:00,14571.9,2023-09-28 18:54:00,14752.275212434342,stop_loss,-82.16408693663692,5
short,2023-09-25 08:00:00,14756.3,2023-09-28 19:00:00,14756.3,stop_loss,-0.4539948690949757,3
short,2023-09-28 09:12:00,14594.8,2023-09-28 19:27:00,14775.175212434342,stop_loss,-82.1687886924935,6
long,2023-09-29 08:01:00,14714.5,2023-10-03 22:34:00,14507.261895720823,stop_loss,-80.87329642475045,3
short,2023-10-02 14:00:00,14746.7,2023-10-04 18:58:00,14746.7,stop_loss,-0.4194116194007774,5
short,2023-10-02 12:51:00,14753.4,2023-10-04 22:11:00,14753.4,stop_loss,-0.41961756593081545,5
short,2023-10-05 11:00:00,14738.2,2023-10-06 17:32:00,14738.2,stop_loss,-0.43266373997969204,3
short,2023-10-05 09:03:00,14757.8,2023-10-06 17:47:00,14757.8,stop_loss,-0.4332554865298492,3
long,2023-10-04 07:00:00,14507.3,2023-10-06 20:19:00,14943.002181691532,full_2r,79.6839738549771,4
long,2023-10-09 10:02:00,14871.7,2023-10-18 22:45:00,14871.7,stop_loss,-0.34995695921062164,6
long,2023-10-09 11:02:00,14870.8,2023-10-18 22:45:00,14870.8,stop_loss,-0.3499252535364373,6
long,2023-10-09 08:29:00,14869.1,2023-10-18 22:47:00,14869.1,stop_loss,-0.3499063010720519,5
long,2023-10-19 09:00:00,14878.9,2023-10-20 17:11:00,14686.559851051865,stop_loss,-83.15196342106246,6
long,2023-10-19 12:00:00,14874.9,2023-10-20 17:12:00,14680.338537578284,stop_loss,-83.13840315022613,4
long,2023-10-20 09:17:00,14712.3,2023-10-23 12:13:00,14498.123445508547,stop_loss,-83.04590824777782,4
short,2023-10-23 08:14:00,14596.4,2023-10-24 23:00:00,14796.572385203475,stop_loss,-81.92730750671086,4
short,2023-10-23 10:01:00,14595.9,2023-10-24 23:00:00,14796.072385203475,stop_loss,-81.92435185526752,3
long,2023-10-23 15:00:00,14494.1,2023-10-25 18:50:00,14494.1,stop_loss,-0.4020999620754308,3
long,2023-10-25 10:00:00,14657.7,2023-10-25 19:42:00,14454.666732164806,stop_loss,-80.43227798109277,4
short,2023-10-25 08:00:00,14690.5,2023-10-26 01:06:00,14284.43346432961,full_2r,79.23804716576232,8
long,2023-10-26 11:00:00,14214.3,2023-11-01 22:03:00,14629.934542913375,full_2r,79.50414005890201,6
long,2023-10-26 10:00:00,14215.1,2023-11-01 22:10:00,14630.734542913377,full_2r,79.50678335461878,4
long,2023-10-26 14:07:00,14227.9,2023-11-01 22:22:00,14647.049937191592,full_2r,79.50432058931055,5
long,2023-11-02 09:17:00,14714.6,2023-11-03 16:52:00,15058.521401495114,full_2r,81.88805786567312,5
long,2023-11-03 12:42:00,14868.0,2023-11-06 16:38:00,15171.158254724858,full_2r,82.09202113506869,7
long,2023-11-02 15:49:00,14869.2,2023-11-07 17:00:00,15228.331881295766,full_2r,81.9005594019304,4
long,2023-11-07 07:00:00,15129.3,2023-11-09 17:00:00,15357.87923977093,full_2r,83.58720535810225,4
long,2023-11-06 08:00:00,15107.4,2023-11-09 18:51:00,15374.833526085999,full_2r,83.13630761914361,4
short,2023-11-08 07:00:00,15285.4,2023-11-10 16:40:00,15285.4,stop_loss,-0.7670233848534271,6
long,2023-11-10 13:35:00,15141.3,2023-11-10 19:32:00,15424.99701191828,full_2r,86.31599506892776,6
long,2023-11-10 07:00:00,15179.3,2023-11-10 19:34:00,15437.86466083795,full_2r,86.25600264086034,6
long,2023-11-13 08:00:00,15455.5,2023-11-14 15:53:00,15758.664090793318,full_2r,88.12946245059707,6
long,2023-11-13 09:00:00,15469.7,2023-11-14 15:53:00,15772.864090793319,full_2r,88.12447733625402,6
long,2023-11-13 10:00:00,15470.4,2023-11-14 15:53:00,15773.564090793318,full_2r,88.12004180909223,4
long,2023-11-14 15:53:00,15773.3,2023-11-15 20:14:00,15773.3,stop_loss,-0.5715293548085013,3
short,2023-11-15 08:00:00,15855.0,2023-11-20 20:05:00,15998.741210823522,stop_loss,-92.94091285484811,7
short,2023-11-15 09:00:00,15856.4,2023-11-20 20:08:00,16000.141210823522,stop_loss,-92.93601435626034,8
short,2023-11-21 09:41:00,16023.8,2023-11-22 16:01:00,16023.8,stop_loss,-0.9035460434777786,7
short,2023-11-21 11:01:00,16023.5,2023-11-22 16:01:00,16023.5,stop_loss,-0.9034662139368204,5
long,2023-11-16 07:00:00,15782.5,2023-11-22 16:32:00,16071.928907167865,full_2r,91.11620133237574,3
short,2023-11-23 12:20:00,16023.7,2023-11-27 18:56:00,16023.7,stop_loss,-0.9484259553515351,4
short,2023-11-23 13:21:00,16022.7,2023-11-27 18:56:00,16022.7,stop_loss,-0.9482983814138065,4
short,2023-11-23 14:30:00,16023.2,2023-11-27 18:56:00,16023.2,stop_loss,-0.9482595958297759,2
long,2023-11-28 10:00:00,15930.6,2023-11-28 20:15:00,15930.6,stop_loss,-1.034000566317899,6
long,2023-11-28 07:00:00,15954.4,2023-11-29 16:34:00,16146.86993387413,full_2r,91.89124192909433,3
long,2023-11-28 08:00:00,15960.9,2023-11-29 16:38:00,16161.413942690911,full_2r,91.9266377405362,7
long,2023-11-29 11:50:00,16077.0,2023-11-30 16:38:00,15962.385863374222,stop_loss,-95.73898622527778,5
short,2023-11-30 13:01:00,16022.6,2023-12-04 16:51:00,15792.396653121285,full_2r,94.26098765935322,5
short,2023-11-30 15:54:00,16021.0,2023-12-04 17:15:00,15790.796653121284,full_2r,94.25465073710946,5
long,2023-12-01 10:00:00,15918.8,2023-12-04 17:15:00,15787.950026750525,stop_loss,-96.76592280986776,5
short,2023-12-05 09:23:00,15740.3,2023-12-05 17:02:00,15877.556635836048,stop_loss,-97.33311540454197,6
long,2023-12-05 10:25:00,15772.6,2023-12-07 07:35:00,15772.6,stop_loss,-0.770472431990844,4
long,2023-12-05 15:07:00,15772.8,2023-12-07 07:35:00,15772.8,stop_loss,-0.7913929567781647,6
short,2023-12-06 07:00:00,15950.9,2023-12-07 16:38:00,15950.9,stop_loss,-0.7190442685716304,7
short,2023-12-08 07:00:00,16006.5,2023-12-08 17:00:00,16006.5,stop_loss,-0.8206068966990986,7
long,2023-12-07 09:04:00,15774.3,2023-12-08 17:07:00,16054.90137696009,full_2r,95.30174443263793,6
long,2023-12-07 11:00:00,15801.3,2023-12-08 17:16:00,16081.90137696009,full_2r,95.29520007479138,4
short,2023-12-12 15:55:00,16220.0,2023-12-12 22:55:00,16346.732847330937,stop_loss,-100.13555396658967,6
short,2023-12-14 11:00:00,16626.6,2023-12-15 16:42:00,16626.6,stop_loss,-0.763931754095053,4
short,2023-12-14 10:00:00,16631.3,2023-12-15 16:43:00,16631.3,stop_loss,-0.7641895631890557,4
short,2023-12-14 09:00:00,16653.1,2023-12-15 17:28:00,16653.1,stop_loss,-0.7652332220309519,4
long,2023-12-18 14:00:00,16611.9,2023-12-20 17:31:00,16858.73443290952,full_2r,97.6939680721955,8
long,2023-12-18 10:24:00,16611.6,2023-12-20 22:03:00,16611.6,stop_loss,-0.876846673415637,4
long,2023-12-26 12:00:00,16814.3,2023-12-29 18:06:00,16814.3,stop_loss,-0.9481697672809136,4
long,2023-12-26 14:03:00,16809.3,2023-12-29 18:08:00,16809.3,stop_loss,-0.9478248876541456,5
long,2023-12-27 07:16:00,16881.1,2023-12-29 18:16:00,16776.813709308437,stop_loss,-102.2242922895816,6
long,2024-01-02 07:00:00,16821.9,2024-01-02 13:17:00,16725.30521016985,stop_loss,-102.34462096308798,4
short,2024-01-02 14:46:00,16662.5,2024-01-03 17:12:00,16398.815382388486,full_2r,98.31398863099363,7
short,2024-01-02 13:37:00,16658.6,2024-01-03 17:14:00,16394.915382388484,full_2r,98.32028128252585,5
long,2024-01-03 07:00:00,16518.3,2024-01-03 17:39:00,16375.222844803924,stop_loss,-101.46749979698413,3
short,2024-01-09 10:55:00,16582.2,2024-01-10 11:10:00,16738.602833595836,stop_loss,-102.00952088262835,3
short,2024-01-09 09:00:00,16620.0,2024-01-10 20:04:00,16776.402833595836,stop_loss,-102.01823375642552,4
short,2024-01-09 07:00:00,16625.9,2024-01-10 21:07:00,16785.441731072122,stop_loss,-101.99454170151172,2
short,2024-01-10 15:51:00,16660.9,2024-01-10 21:52:00,16821.573514320982,stop_loss,-101.24697833230749,4
short,2024-01-11 13:00:00,16859.8,2024-01-12 16:28:00,16859.8,stop_loss,-0.7004209091289262,3
short,2024-01-11 09:00:00,16861.0,2024-01-12 16:29:00,16861.0,stop_loss,-0.8080690781642401,4
short,2024-01-11 11:09:00,16877.8,2024-01-12 16:41:00,16877.8,stop_loss,-0.8088273685885942,6
short,2024-01-15 10:04:00,16860.1,2024-01-16 17:24:00,16860.1,stop_loss,-0.7702881076023393,5
short,2024-01-15 09:00:00,16866.8,2024-01-16 17:25:00,16866.8,stop_loss,-0.7706363615320913,5
short,2024-01-19 07:55:00,17023.8,2024-01-19 20:08:00,17200.47389712235,stop_loss,-100.63042982597003,5
long,2024-01-19 10:49:00,17068.3,2024-01-22 02:58:00,17420.774755012073,full_2r,98.59944545399925,5
long,2024-01-19 11:49:00,17082.0,2024-01-22 03:08:00,17434.474755012074,full_2r,98.59422614300921,6
short,2024-01-22 15:33:00,17400.8,2024-01-24 15:32:00,17566.141478933027,stop_loss,-102.11133617066548,6
short,2024-01-22 09:09:00,17401.8,2024-01-24 17:15:00,17572.578629538108,stop_loss,-102.06931458090914,5
short,2024-01-22 07:57:00,17400.0,2024-01-24 17:17:00,17584.283034082433,stop_loss,-101.96870031307067,4
long,2024-01-25 15:36:00,17579.0,2024-01-26 01:28:00,17417.039282426096,stop_loss,-99.95742351296548,5
short,2024-01-25 09:00:00,17506.6,2024-01-26 17:55:00,17506.6,stop_loss,-0.7802515491136456,4
long,2024-01-26 15:00:00,17450.3,2024-01-30 20:02:00,17450.3,stop_loss,-0.7032872040845014,2
long,2024-01-26 13:00:00,17423.0,2024-01-30 23:02:00,17423.0,stop_loss,-0.702222137152711,4
short,2024-01-31 10:01:00,17350.9,2024-01-31 21:43:00,17350.9,stop_loss,-0.7722892517913431,4
short,2024-01-29 11:03:00,17476.5,2024-01-31 22:04:00,17170.784340765196,full_2r,97.30888786717819,3
short,2024-01-31 08:44:00,17328.6,2024-02-01 21:47:00,17328.6,stop_loss,-0.7713387093612093,7
long,2024-02-01 10:21:00,17247.4,2024-02-02 19:27:00,17634.628715193714,full_2r,99.8008199967786,5
short,2024-02-02 12:00:00,17513.5,2024-02-07 17:14:00,17724.286348468795,stop_loss,-101.95069212616278,8
short,2024-02-02 15:12:00,17525.4,2024-02-07 17:17:00,17736.186348468796,stop_loss,-101.94733790902566,5
short,2024-02-08 07:00:00,17766.9,2024-02-09 17:36:00,17909.715281429995,stop_loss,-101.77960498181757,5
long,2024-02-05 07:00:00,17592.2,2024-02-12 18:27:00,18012.852187599692,full_2r,100.86069239337333,4
long,2024-02-08 10:17:00,17754.2,2024-02-12 18:31:00,18022.65315447866,full_2r,99.0911896054249,3
long,2024-02-12 09:00:00,17942.9,2024-02-13 10:45:00,17831.102475596956,stop_loss,-102.2398017818474,6
long,2024-02-13 07:00:00,17853.0,2024-02-13 15:30:00,17723.09139064602,stop_loss,-103.33534047993474,4
short,2024-02-13 10:05:00,17885.2,2024-02-13 15:32:00,17605.891743786433,full_2r,100.48305857682467,5
short,2024-02-13 11:05:00,17819.3,2024-02-13 16:30:00,17539.99174378643,full_2r,99.7707651623578,5
long,2024-02-14 09:14:00,17652.6,2024-02-16 23:16:00,17652.6,stop_loss,-0.6683758091184507,6
long,2024-02-14 09:00:00,17623.7,2024-02-20 03:59:00,17623.7,stop_loss,-0.6673121286641905,3
long,2024-02-14 08:00:00,17613.2,2024-02-20 04:00:00,17613.2,stop_loss,-0.6669450694294725,4
long,2024-02-19 07:00:00,17717.1,2024-02-20 16:41:00,17518.446427287745,stop_loss,-104.34767174119592,2
long,2024-02-20 07:00:00,17620.3,2024-02-20 17:01:00,17481.993333118273,stop_loss,-104.88499582851877,5
short,2024-02-20 11:01:00,17626.8,2024-02-21 21:25:00,17340.081777405005,full_2r,102.16799283498615,3
short,2024-02-21 13:00:00,17483.4,2024-02-21 23:00:00,17483.4,stop_loss,-0.7459288168672037,5
short,2024-02-21 10:00:00,17516.5,2024-02-21 23:20:00,17516.5,stop_loss,-0.7326649929903549,4
long,2024-02-22 10:52:00,17843.9,2024-02-28 16:50:00,17843.9,stop_loss,-0.5940541344968225,5
long,2024-02-22 08:00:00,17739.3,2024-03-01 18:04:00,18173.789535329004,full_2r,102.73117100600133,8
long,2024-02-29 13:05:00,17846.1,2024-03-01 18:08:00,18195.120570448817,full_2r,103.63028345505096,6
long,2024-02-22 09:49:00,17782.5,2024-03-01 19:17:00,18216.989535329005,full_2r,102.72562233287508,6
long,2024-03-04 13:58:00,18298.4,2024-03-05 04:53:00,18152.63914376998,stop_loss,-108.76169254625765,6
long,2024-03-04 12:05:00,18296.1,2024-03-05 08:19:00,18150.339143769976,stop_loss,-108.76814624979653,4
short,2024-03-04 11:58:00,18295.4,2024-03-05 17:08:00,17984.690331776874,full_2r,106.02951454567639,5
short,2024-03-05 07:50:00,18156.4,2024-03-05 17:49:00,17883.196285835627,full_2r,105.14270530870628,6
short,2024-03-05 10:00:00,18155.7,2024-03-05 18:43:00,17880.576781057545,full_2r,104.75303212255942,4
long,2024-03-06 08:00:00,17952.0,2024-03-07 03:04:00,17952.0,stop_loss,-0.8094659838206109,4
long,2024-03-06 09:00:00,17947.2,2024-03-07 03:05:00,17947.2,stop_loss,-0.809207347332174,3
long,2024-03-06 10:33:00,18004.1,2024-03-08 15:31:00,18341.458060870267,full_2r,107.82410938875253,7
long,2024-03-07 10:00:00,17931.4,2024-03-08 16:57:00,18367.051187290526,full_2r,108.73768957570465,6
long,2024-03-07 11:00:00,17953.0,2024-03-08 17:06:00,18388.651187290525,full_2r,108.73254426404085,3
long,2024-03-08 15:32:00,18324.7,2024-03-08 19:52:00,18099.761957695417,stop_loss,-112.51389680122301,5
short,2024-03-11 10:21:00,18000.3,2024-03-20 23:02:00,18259.943806210893,stop_loss,-113.07011505916086,6
short,2024-03-21 11:24:00,18374.8,2024-03-26 10:08:00,18374.8,stop_loss,-0.7613387284579904,6
long,2024-03-26 11:00:00,18341.0,2024-03-27 17:02:00,18202.235180617245,stop_loss,-114.4030256962927,8
long,2024-03-11 08:59:00,18001.9,2024-03-28 23:49:00,18237.2,end_of_data,50.194817716834514,4
long,2024-03-11 09:59:00,18011.2,2024-03-28 23:49:00,18237.2,end_of_data,48.18751836220798,4
short,2024-03-28 09:00:00,18281.8,2024-03-28 23:49:00,18237.2,end_of_data,34.88606751789229,4
