entry_ts,exit_ts,dir,entry,exit,pnl,win,exit_reason,qty
2024-04-01 18:15:00,2024-04-01 19:31:00,short,18233.5,18271.217123555554,-13.45314756233309,False,stop,0.35668540689529754
2024-04-01 20:19:00,2024-04-01 22:54:00,short,18236.1,18281.682840414815,-15.810119472042846,False,stop,0.34684366590950755
2024-04-02 13:39:00,2024-04-02 17:00:00,short,18222.7,18011.654724439257,69.79515713075975,True,tp,0.33071177236882054
2024-04-02 14:41:00,2024-04-02 17:18:00,short,18215.6,18004.554724439255,69.79515713075975,True,tp,0.33071177236882054
2024-04-02 17:01:00,2024-04-02 18:37:00,short,18031.5,18080.952635161993,-14.997181284775527,False,stop,0.30326354168284136
2024-04-02 18:01:00,2024-04-02 20:03:00,short,18018.0,18090.85263516199,-22.247127938823734,False,stop,0.30537162985739935
2024-04-02 19:08:00,2024-04-02 22:08:00,short,18032.6,18106.652635161994,-22.58002998795235,False,stop,0.3049186560148316
2024-04-03 16:10:00,2024-04-03 17:00:00,short,18058.4,18108.771113870716,-14.845358414451253,False,stop,0.29471967708623864
2024-04-03 17:20:00,2024-04-03 22:12:00,long,18185.2,18162.828886129286,-6.5834687861780345,False,stop,0.29428435366359557
2024-04-03 18:17:00,2024-04-04 02:27:00,short,18227.2,18200.571113870716,7.836464543338148,True,stop,0.29428435366359557
2024-04-03 22:53:00,2024-04-04 18:15:00,long,18167.3,18279.12236797871,30.975945316605742,True,stop,0.27701027868147865
2024-04-04 02:31:00,2024-04-04 18:15:00,long,18258.8,18277.714052248215,5.157500776960198,True,stop,0.27268089932693995
2024-04-04 18:27:00,2024-04-04 20:58:00,long,18291.6,18285.762235778002,-1.7903635661657404,False,stop,0.30668651526207125
2024-04-04 19:04:00,2024-04-04 20:58:00,long,18342.4,18285.762235778002,-17.370038541479854,False,stop,0.30668651526207125
2024-04-04 21:44:00,2024-04-05 15:42:00,short,18042.3,17989.531395659065,9.8612933790723,True,stop,0.1868780404984606
2024-04-04 22:03:00,2024-04-05 15:42:00,short,18001.0,17989.531395659065,2.143230306486014,True,stop,0.1868780404984606
2024-04-05 16:00:00,2024-04-05 20:57:00,long,17971.9,18082.974939827567,21.034660922221168,True,stop,0.18937359727473788
2024-04-05 16:52:00,2024-04-05 20:57:00,long,18019.8,18082.974939827567,11.963665612761636,True,stop,0.18937359727473788
2024-04-08 11:23:00,2024-04-08 15:55:00,short,18058.8,18168.955085897975,-24.70800819014984,False,stop,0.22430201918261106
2024-04-08 16:16:00,2024-04-08 16:39:00,long,18164.1,18057.6383577033,-23.572842170025794,False,stop,0.22142098939569957
2024-04-05 21:01:00,2024-04-08 17:33:00,short,18059.4,18174.504385482778,-21.423646138930025,False,stop,0.1861236307293929
2024-04-08 17:29:00,2024-04-08 19:23:00,long,18147.7,18074.6383577033,-16.13952723248724,False,stop,0.22090288043273718
2024-04-09 10:55:00,2024-04-09 14:43:00,short,18074.0,18141.15208781503,-20.101007600491567,False,stop,0.2993355568610139
