entry_ts,exit_ts,dir,entry,exit,pnl,win,exit_reason,qty
2023-05-24 10:17:00,2023-05-24 18:26:00,short,13665.0,13573.281358029231,20.00792168380288,True,stop,0.21814454786824622
2023-05-24 12:09:00,2023-05-24 18:26:00,short,13668.9,13576.590510292,18.963450778236904,True,stop,0.205433383265617
2023-05-24 18:45:00,2023-05-24 20:45:00,short,13541.3,13594.978442253068,-10.199507657704668,False,stop,0.19001124528947202
2023-05-24 19:45:00,2023-05-24 20:45:00,short,13543.6,13594.978442253068,-9.762481793538676,False,stop,0.19001124528947202
2023-05-24 23:23:00,2023-05-25 16:34:00,long,13741.1,13856.802016714008,16.474432524022895,True,stop,0.14238673613394726
2023-05-24 23:37:00,2023-05-25 16:34:00,long,13767.1,13856.802016714008,12.772377384540267,True,stop,0.14238673613394726
2023-05-25 17:40:00,2023-05-26 04:24:00,long,13883.05,13906.307532644338,3.3567987386248324,True,stop,0.1443316791148083
2023-05-25 18:06:00,2023-05-26 04:24:00,long,13915.17,13906.307532644338,-1.2791347945429254,False,stop,0.1443316791148083
2023-05-26 04:52:00,2023-05-26 17:18:00,long,13916.2,14126.092880693679,35.352336998044024,True,tp,0.16843037687227658
2023-05-26 06:01:00,2023-05-26 17:18:00,long,13918.2,14128.092880693679,35.352336998044024,True,tp,0.16843037687227658
2023-05-29 01:05:00,2023-05-30 16:52:00,long,14388.4,14433.907334833953,6.08295137272421,True,stop,0.13366969071951929
2023-05-29 02:11:00,2023-05-30 16:52:00,long,14380.3,14433.907334833953,7.165675867552364,True,stop,0.13366969071951929
2023-05-30 17:17:00,2023-05-30 19:41:00,long,14402.9,14362.749715307582,-6.375066016493971,False,stop,0.1587800949689876
2023-05-30 19:24:00,2023-05-30 20:31:00,long,14399.5,14334.149715307582,-10.376324409712574,False,stop,0.1587800949689876
2023-05-30 21:10:00,2023-05-31 08:02:00,long,14318.3,14321.933753266569,0.5522771826330881,True,stop,0.15198532814928842
2023-05-30 21:35:00,2023-05-31 08:02:00,long,14379.4,14321.933753266569,-8.73402636728849,False,stop,0.15198532814928842
2023-05-31 08:22:00,2023-05-31 15:58:00,long,14325.0,14281.991749904195,-7.98552951212685,False,stop,0.1856743646704596
2023-05-31 10:10:00,2023-05-31 15:58:00,long,14314.3,14281.991749904195,-5.9988138101527975,False,stop,0.1856743646704596
2023-05-31 16:18:00,2023-05-31 17:13:00,long,14298.6,14291.06766992804,-1.2031512084617564,False,stop,0.15973160986936358
2023-05-31 16:31:00,2023-05-31 17:13:00,long,14315.6,14291.06766992804,-3.9185885762409374,False,stop,0.15973160986936358
2023-05-31 18:35:00,2023-05-31 20:31:00,short,14218.4,14294.33233007196,-12.116601759956543,False,stop,0.15957105159915022
2023-05-31 19:38:00,2023-05-31 20:33:00,short,14238.0,14295.632330071961,-9.19645151569221,False,stop,0.15957105159915022
2023-05-31 20:54:00,2023-06-01 03:45:00,long,14297.6,14241.4319806043,-8.779509253412431,False,stop,0.15630797289755533
2023-05-31 21:10:00,2023-06-01 03:45:00,long,14315.5,14241.4319806043,-11.577421968278614,False,stop,0.15630797289755533
2023-06-01 04:05:00,2023-06-01 10:38:00,short,14242.5,14279.397490123882,-6.104892102741457,False,stop,0.16545548443117833
