entry_ts,exit_ts,dir,entry,exit,entry_price,exit_price,entry_signal_price,exit_signal_price,stop_price,stop_price_initial,stop_price_exit,initial_risk_price,r_value,fees,pnl,win,exit_reason,qty,be_triggered,confidence_mult,regime,_week
2025-01-06 13:10:00,2025-01-06 15:25:00,short,157.645905615,156.24432654403196,157.645905615,156.24432654403196,157.653,156.237295865718,156.78400141342976,158.7420031802169,156.78400141342976,1.096097565216894,1.2786991919744826,0.0,67.13170757866034,True,tp,47.897196076346894,True,1.5,bear,2025-01-06/2025-01-12
2025-01-06 15:40:00,2025-01-07 02:25:00,long,156.674050015,158.07559041259594,156.674050015,158.07559041259594,156.667,158.08270413428198,157.65399858657025,155.5779968197831,157.65399858657025,1.0960531952169106,1.2787156715679027,0.0,22.67797253532811,True,tp,16.180748392431386,True,1.0,bear,2025-01-06/2025-01-12
2025-01-06 16:05:00,2025-01-07 03:30:00,long,156.732052625,158.31672300990317,156.732052625,158.31672300990317,156.725,158.3238475830444,157.7963854416942,155.495117243812,157.7963854416942,1.2369353811880046,1.2811262487949802,0.0,34.08108604257184,True,tp,21.50673500764273,True,1.5,bear,2025-01-06/2025-01-12
2025-01-06 16:25:00,2025-01-07 07:35:00,long,157.18207287500002,157.82928280434936,157.18207287500002,157.82928280434936,157.175,157.83638544169423,157.83638544169423,155.945117243812,157.83638544169423,1.2369556311880103,0.5232280875974056,0.0,9.279429715361955,True,stop,14.33758861624819,True,1.0,bear,2025-01-06/2025-01-12
2025-01-09 12:00:00,2025-01-09 17:40:00,short,158.057887075,157.93944351989055,158.057887075,157.93944351989055,158.065,157.93233656474513,157.93233656474513,158.82175727067656,157.93233656474513,0.7638701956765601,0.1550571756560621,0.0,4.178658081852321,True,stop,35.27974213532278,False,1.5,bull,2025-01-06/2025-01-12
2025-01-09 12:20:00,2025-01-09 17:40:00,short,157.985890315,157.93944351989055,157.985890315,157.93944351989055,157.993,157.93233656474513,157.93233656474513,158.74975727067655,157.93233656474513,0.7638669556765478,0.060804823096874384,0.0,1.092425269901491,True,stop,23.51992785136172,False,1.0,bull,2025-01-06/2025-01-12
2025-01-09 12:40:00,2025-01-09 17:40:00,short,158.06888658,157.93944351989055,158.06888658,157.93944351989055,158.076,157.93233656474513,157.93233656474513,158.83275727067655,157.93233656474513,0.7638706906765549,0.16945677022220218,0.0,3.044476548376637,True,stop,23.51981284900365,False,1.0,bull,2025-01-06/2025-01-12
2025-01-10 10:20:00,2025-01-10 10:35:00,short,158.36487326000002,158.17165028369504,158.36487326000002,158.17165028369504,158.372,158.16453287971547,158.16453287971547,159.14044897935977,158.16453287971547,0.7755757193597503,0.24913489615751375,0.0,6.724848479262932,True,stop,34.8035653309083,False,1.5,bull,2025-01-06/2025-01-12
2025-01-10 10:40:00,2025-01-10 12:40:00,short,157.855896165,157.99264222869505,157.855896165,157.99264222869505,157.863,157.98553287971546,157.98553287971546,158.63144897935976,157.98553287971546,0.7755528143597701,-0.17632076263941182,0.0,-3.1770774698946465,False,stop,23.233410776485066,False,1.0,bull,2025-01-06/2025-01-12
2025-01-10 11:00:00,2025-01-10 13:00:00,short,157.77489981000002,157.99264222869505,157.77489981000002,157.99264222869505,157.782,157.98553287971546,157.98553287971546,158.55044897935977,157.98553287971546,0.7755491693597492,-0.28075901219104,0.0,-5.058922833303627,False,stop,23.233519971086917,False,1.0,bull,2025-01-06/2025-01-12
