entry_ts,exit_ts,dir,entry,exit,pnl,win,exit_reason,qty
2023-03-31 04:00:00,2023-03-31 09:20:00,long,13007.8,12974.509997987878,-14.4382100254165,False,stop,0.4337100977091949
2023-03-31 05:00:00,2023-03-31 09:20:00,long,13005.3,12974.509997987878,-13.353934781143513,False,stop,0.4337100977091949
2023-03-31 15:30:00,2023-03-31 22:50:00,long,12995.0,13131.732931822005,56.155121097064104,True,stop,0.41069199898503644
2023-03-31 16:30:00,2023-04-03 01:05:00,long,13002.0,13130.95520757907,42.37972691961777,True,stop,0.328639127610508
2023-03-31 22:55:00,2023-04-03 01:05:00,long,13175.1,13127.342513235195,-14.792690123138756,False,stop,0.3097459922040984
2023-04-03 22:30:00,2023-04-04 16:20:00,long,13134.4,13161.843634377065,7.842791951797366,True,stop,0.28577818243897474
2023-04-03 23:30:00,2023-04-04 16:20:00,long,13143.8,13161.843634377065,5.156477036871108,True,stop,0.28577818243897474
2023-04-04 17:00:00,2023-04-04 17:20:00,long,13181.3,13134.536708080675,-13.890371168908377,False,stop,0.297035785950914
2023-04-05 11:00:00,2023-04-05 15:20:00,short,13072.9,13107.811651170525,-12.629993160841593,False,stop,0.3617701465665627
2023-04-05 12:00:00,2023-04-05 17:00:00,short,13071.3,13042.784764347787,10.55671850905792,True,stop,0.3702132655613862
2023-04-05 16:15:00,2023-04-05 21:00:00,short,13068.3,12960.201462434748,30.927248953042977,True,stop,0.2861023807502906
2023-04-05 17:55:00,2023-04-05 21:00:00,short,12914.1,12960.201462434748,-13.203603365374867,False,stop,0.2864031349127637
2023-04-05 21:20:00,2023-04-06 14:00:00,short,12945.0,12936.618600776783,2.400185513597378,True,stop,0.28637050326258995
2023-04-05 22:20:00,2023-04-06 14:00:00,short,12943.1,12936.618600776783,1.8560815573985614,True,stop,0.28637050326258995
2023-04-06 14:00:00,2023-04-06 16:00:00,long,12937.5,12900.16971384127,-12.239083187504418,False,stop,0.32785934550469387
2023-04-06 14:05:00,2023-04-06 17:00:00,short,12940.2,12904.93028615873,11.563505296137073,True,stop,0.32785934550469387
2023-04-06 18:00:00,2023-04-10 08:50:00,long,12932.0,13012.101751995768,20.70197026864672,True,stop,0.25844591101753356
2023-04-06 18:40:00,2023-04-10 08:50:00,long,13002.3,13012.101751995768,2.533222724114299,True,stop,0.25844591101753356
2023-04-10 09:30:00,2023-04-10 14:20:00,long,13013.7,13009.640490845544,-1.8421078282343095,False,stop,0.45377600053249617
2023-04-10 10:30:00,2023-04-10 14:20:00,long,13008.6,13009.640490845544,0.4721497744815861,True,stop,0.45377600053249617
2023-04-10 15:15:00,2023-04-10 17:35:00,short,12955.6,12917.484907933862,14.78056584238789,True,stop,0.38778775128603143
